"	Warning... ",,,,,,
"	   Date Selected:                 20180101:0100",,,,,,
"	   First Entry In Datebase:       20180215:0100",,,,,,
"	   ...Resetting Date Selected To: 20180215:0100",,,,,,
hancock,,,,,,
hourly summary,,,,,,
,,,,,,
date,time,atmp,pcpn,relh,srad,wspd
8/19/2018,5:00,14.7,0,100,0.2,0.2
8/19/2018,6:00,14.6,0,100,0.8,0.2
8/19/2018,7:00,14.9,0,100,75.8,0.2
8/19/2018,8:00,17.3,0,100,430.1,0.2
8/19/2018,9:00,20.2,0,99.3,959.2,0.8
8/19/2018,10:00,22.4,0,83.6,1555.3,1.3
8/19/2018,11:00,23.5,0,78.3,1858.2,1.6
8/19/2018,12:00,24.8,0,70.9,2152.8,1.3
8/19/2018,13:00,25.7,0,61.6,2000.7,1.2
8/19/2018,14:00,26.2,0,56.5,1702.7,1
8/19/2018,15:00,26.9,0,52.3,1767,0.8
8/19/2018,16:00,27.7,0,47.7,1918.1,0.8
8/19/2018,17:00,27.3,0,48.9,1188.2,0.6
8/19/2018,18:00,27.1,0,50.2,796.8,0.4
8/19/2018,19:00,26.1,0,56.9,408.3,0.5
8/19/2018,20:00,23.6,0,67.5,72.3,0.2
8/19/2018,21:00,21.9,0,77,0.3,0.2
8/19/2018,22:00,21.6,0,79.8,0,0.3
8/19/2018,23:00,21.3,0,80.2,0,0.6
8/19/2018,24:00:00,20.9,0,82.9,0,0.7
8/20/2018,1:00,20.3,0,92.4,0,0.6
8/20/2018,2:00,19.9,0,99.9,0,0.7
8/20/2018,3:00,19.5,0,100,0,0.4
8/20/2018,4:00,19.2,0,100,0,0.3
8/20/2018,5:00,19,0,100,0,0.3
8/20/2018,6:00,18.9,0,100,0,0.3
8/20/2018,7:00,19.2,0,100,33.6,0.6
8/20/2018,8:00,19.8,0,99.7,97.8,0.8
8/20/2018,9:00,20.3,0,97.6,237,0.8
8/20/2018,10:00,20.8,0,94.7,267.3,0.8
8/20/2018,11:00,21.6,0,94.5,557.8,1.4
8/20/2018,12:00,22.8,0,88.6,772.9,1.3
8/20/2018,13:00,22.9,0,89.5,511.6,1.3
8/20/2018,14:00,23,0,90.7,544.1,1.7
8/20/2018,15:00,22.9,0,91.8,410.5,1.8
8/20/2018,16:00,23.8,0,86.1,874.6,2.2
8/20/2018,17:00,24,0,82.2,742.5,2.6
8/20/2018,18:00,23.1,0,87,217.4,2.3
8/20/2018,19:00,22.2,1.52,93.7,44.9,1.2
8/20/2018,20:00,20.8,5.33,100,3.7,0.5
8/20/2018,21:00,19.8,2.29,100,0,1.4
8/20/2018,22:00,19,3.05,100,0,1.6
8/20/2018,23:00,18.3,2.03,100,0,1.4
8/20/2018,24:00:00,18.7,2.03,100,0,1.8
8/21/2018,1:00,19.1,2.54,100,0,2.3
8/21/2018,2:00,18.8,3.81,100,0,2.4
8/21/2018,3:00,18.4,2.29,100,0,1.7
8/21/2018,4:00,18.2,0.25,100,0,1.6
8/21/2018,5:00,18.2,0,100,0,1.4
8/21/2018,6:00,18.1,0,100,0,1.3
8/21/2018,7:00,18.1,0,100,32.8,1.6
8/21/2018,8:00,18.4,0,100,141.9,2.1
8/21/2018,9:00,18.8,0,100,243.6,2.8
8/21/2018,10:00,19.3,0,98.8,698.9,3.2
8/21/2018,11:00,20,0,90.1,774.1,3.3
8/21/2018,12:00,20.1,0,85.4,771.6,3.1
8/21/2018,13:00,19.9,0,85.4,793.8,3.4
8/21/2018,14:00,20.4,0,81.5,988.6,3.2
8/21/2018,15:00,20.4,0,80,550.4,3.1
8/21/2018,16:00,21,0,74.8,1220.8,3.5
8/21/2018,17:00,21.3,0,65.2,802.9,3.7
8/21/2018,18:00,20,0,65.3,266.1,3.4
8/21/2018,19:00,18.7,0,66.2,124.9,2.8
8/21/2018,20:00,17.9,0,70.8,70.3,2.1
8/21/2018,21:00,15.5,0,83.4,0.7,1.2
8/21/2018,22:00,14.3,0,88.4,0,1.2
8/21/2018,23:00,13.1,0,96.3,0,0.7
8/21/2018,24:00:00,11.9,0,100,0,0.2
8/22/2018,1:00,10.9,0,100,0,0.2
8/22/2018,2:00,10.4,0,100,0,0.2
8/22/2018,3:00,10.3,0,100,0,0.2
8/22/2018,4:00,9.9,0,100,0,0.2
8/22/2018,5:00,10.3,0,100,0,0.2
8/22/2018,6:00,10.2,0,100,0.4,0.2
8/22/2018,7:00,9.9,0,100,59.6,0.2
8/22/2018,8:00,12.3,0,100,571.7,0.5
8/22/2018,9:00,14.6,0,95.4,1165.9,1.3
8/22/2018,10:00,18,0,75.2,1766.2,1.5
8/22/2018,11:00,20.9,0,58.6,2255.2,2.1
8/22/2018,12:00,22.6,0,48.9,2562.3,2.6
8/22/2018,13:00,23.6,0,41,2638.5,2.7
8/22/2018,14:00,24.6,0,37.6,2789.8,2.8
8/22/2018,15:00,24.4,0,37,2247.6,2.4
8/22/2018,16:00,25,0,36.7,2148.2,2.2
8/22/2018,17:00,24.8,0,36.9,1490.5,2
8/22/2018,18:00,24.5,0,36.8,1032.4,1.6
8/22/2018,19:00,23.9,0,41.2,572.3,1
8/22/2018,20:00,21.4,0,52.9,111.9,0.3
8/22/2018,21:00,18.2,0,67.3,0.7,0.3
8/22/2018,22:00,15.6,0,81.3,0,0.2
8/22/2018,23:00,14.6,0,86.5,0,0.2
8/22/2018,24:00:00,13.7,0,94.3,0,0.2
8/23/2018,1:00,13,0,99.6,0,0.2
8/23/2018,2:00,13.1,0,95.4,0,0.2
8/23/2018,3:00,13.1,0,92.8,0,0.4
8/23/2018,4:00,13.1,0,90.2,0,0.4
8/23/2018,5:00,12.4,0,95.8,0,0.2
8/23/2018,6:00,11.7,0,99.9,0.4,0.2
8/23/2018,7:00,12,0,99.7,57.5,0.3
8/23/2018,8:00,14.2,0,91,549.8,0.6
8/23/2018,9:00,17.2,0,79.8,1128.3,1
8/23/2018,10:00,19.6,0,70.9,1708.9,1.3
8/23/2018,11:00,21.9,0,63.1,2201,1.2
8/23/2018,12:00,23.7,0,54.4,2531.4,1.6
8/23/2018,13:00,24.5,0,48.7,2403.5,2.2
8/23/2018,14:00,25.1,0,47.6,2557.5,2.3
8/23/2018,15:00,25.2,0,46.7,2285.2,2.4
8/23/2018,16:00,25.2,0,46.6,2086.4,2.4
8/23/2018,17:00,25.2,0,46.3,1659.4,2.1
8/23/2018,18:00,24.7,0,47.7,1112.1,2.1
8/23/2018,19:00,23.4,0,54.1,430.1,1.2
8/23/2018,20:00,21.3,0,66.4,110.4,0.7
8/23/2018,21:00,18.5,0,80,0.2,0.2
8/23/2018,22:00,18.8,0,76,0,0.6
8/23/2018,23:00,19.5,0,72.9,0,1.1
8/23/2018,24:00:00,19.4,0,72.7,0,1.6
8/24/2018,1:00,19.2,0,74.8,0,2
8/24/2018,2:00,18.7,0,78.3,0,1.8
8/24/2018,3:00,17.6,0,84.7,0,0.9
8/24/2018,4:00,17.8,0,84.2,0,1.4
8/24/2018,5:00,17.7,0,83.9,0,1.8
8/24/2018,6:00,17.8,0,83.3,0,1.7
8/24/2018,7:00,17.7,0,85.3,9.7,2
8/24/2018,8:00,18,0,83.8,86.5,1.6
8/24/2018,9:00,16.9,2.54,96.6,77.4,1
8/24/2018,10:00,17,0.25,100,282.3,2.1
8/24/2018,11:00,16.7,0.25,100,328.8,2.7
8/24/2018,12:00,17.1,0,100,464.2,3.2
8/24/2018,13:00,17.7,0,99.8,436.3,3.4
8/24/2018,14:00,18.2,0,99.8,362.7,3.3
8/24/2018,15:00,18.1,0,100,297.8,2.8
8/24/2018,16:00,18,0,100,386.2,3.1
8/24/2018,17:00,18.2,0,98.4,199.9,3
8/24/2018,18:00,17.9,0.25,100,74.1,2.5
8/24/2018,19:00,17.5,0,100,48,2.3
8/24/2018,20:00,17.3,0.25,100,6.5,2.3
8/24/2018,21:00,17.3,0,100,0,2.3
8/24/2018,22:00,17.4,0.25,100,0,2.5
8/24/2018,23:00,17.4,0,100,0,2.5
8/24/2018,24:00:00,17.5,0.25,100,0,2.4
8/25/2018,1:00,17.6,0,100,0,2.1
8/25/2018,2:00,17.7,0,100,0,1.8
8/25/2018,3:00,17.8,0.25,100,0,1.5
8/25/2018,4:00,18,0,100,0,0.7
8/25/2018,5:00,18.2,0,100,0,0.6
8/25/2018,6:00,18.3,0.25,100,0,0.4
8/25/2018,7:00,18.5,0,100,16.6,0.3
8/25/2018,8:00,18.8,0,100,100.1,0.6
8/25/2018,9:00,19.1,0,100,329.9,0.8
8/25/2018,10:00,19.5,0,100,450,1
8/25/2018,11:00,20.5,0,99.2,615.5,1.2
8/25/2018,12:00,21.7,0,89.8,1181.8,1.1
8/25/2018,13:00,22.6,0,81.4,1441.9,1
8/25/2018,14:00,24,0,76.2,1787.1,1.4
8/25/2018,15:00,24.4,0,74.2,1551,1.5
8/25/2018,16:00,25.2,0,70.8,1758.3,1.8
8/25/2018,17:00,25.5,0,69.9,1364.4,1.5
8/25/2018,18:00,25.5,0,69,976.6,1.3
8/25/2018,19:00,24.7,0,71.9,447.1,0.7
8/25/2018,20:00,22.5,0,84.6,64.9,0.2
8/25/2018,21:00,19.7,0,99.8,0.1,0.2
8/25/2018,22:00,18.4,0,100,0,0.2
8/25/2018,23:00,17.6,0,100,0,0.2
8/25/2018,24:00:00,16.9,0,100,0,0.2
8/26/2018,1:00,16.5,0,100,0,0.2
8/26/2018,2:00,16,0,100,0,0.2
8/26/2018,3:00,15.8,0,100,0,0.2
8/26/2018,4:00,15.3,0,100,0,0.2
8/26/2018,5:00,15,0,100,0,0.2
8/26/2018,6:00,15,0,100,0.1,0.2
8/26/2018,7:00,15.5,0,100,43.2,0.2
8/26/2018,8:00,18.9,0,100,445.2,1.1
8/26/2018,9:00,21.1,0,100,603.3,1.2
8/26/2018,10:00,21.2,0,100,450.2,0.9
8/26/2018,11:00,21.9,0,99.6,745.3,1.1
8/26/2018,12:00,23.8,0,88.4,1180.8,0.9
8/26/2018,13:00,26.1,0,79.7,1958.8,1.3
8/26/2018,14:00,26.9,0,77.5,1939,1.9
8/26/2018,15:00,26.5,0,83.3,735.1,2.3
8/26/2018,16:00,24.9,6.35,94.6,44.3,1.2
8/26/2018,17:00,21.9,22.35,99.9,11.3,1.6
8/26/2018,18:00,21.1,4.06,100,183,0.9
8/26/2018,19:00,21.3,0,100,82.4,1
8/26/2018,20:00,21.2,0,100,5.3,1.3
8/26/2018,21:00,20.9,1.52,100,0,1.1
8/26/2018,22:00,20.9,0,100,0,1
8/26/2018,23:00,20.8,0,100,0,1.3
8/26/2018,24:00:00,20.8,0.51,100,0,1.4
8/27/2018,1:00,20.7,0.25,100,0,0.7
8/27/2018,2:00,20.7,0,100,0,0.5
8/27/2018,3:00,20.7,6.1,100,0,0.5
8/27/2018,4:00,20.7,0.51,100,0,0.3
8/27/2018,5:00,20.6,0,100,0,1
8/27/2018,6:00,20.8,0,100,0,0.6
8/27/2018,7:00,21,0,100,39.7,1.5
8/27/2018,8:00,21.9,0,100,207.4,2.1
8/27/2018,9:00,22.9,0,100,397.6,1.4
8/27/2018,10:00,23.7,0,100,366.5,1.2
8/27/2018,11:00,24.1,0,100,491.6,1.4
8/27/2018,12:00,26.2,0,89.8,2173.3,2.9
8/27/2018,13:00,27.4,0,79.5,2250.3,3
8/27/2018,14:00,27.3,0,78.1,1787.6,3.2
8/27/2018,15:00,27.2,0,80.2,1143.9,3.1
8/27/2018,16:00,27.9,0,79.1,1490.6,3.3
8/27/2018,17:00,28.5,0,77.2,1192.4,3.1
8/27/2018,18:00,28.7,0,75.1,811,3.4
8/27/2018,19:00,27.8,0,80.9,224.8,2.8
8/27/2018,20:00,26.8,0,82.8,15,2.4
8/27/2018,21:00,25.9,0,88.3,0,1.9
8/27/2018,22:00,21.2,20.32,97.1,0,2.2
8/27/2018,23:00,19.6,7.11,100,0,2.2
8/27/2018,24:00:00,20.3,1.02,100,0,2
8/28/2018,1:00,20.6,0.25,100,0,2
8/28/2018,2:00,20.4,1.27,100,0,3.2
8/28/2018,3:00,20.7,4.06,100,0,3
8/28/2018,4:00,20.4,3.05,100,0,2
8/28/2018,5:00,20.8,1.27,100,0,2.3
8/28/2018,6:00,20.7,0,100,0,1.9
8/28/2018,7:00,20.6,0,100,50.6,1.1
8/28/2018,8:00,22,0,100,429.8,1.5
8/28/2018,9:00,23.6,0,98,992.2,2.2
8/28/2018,10:00,25.3,0,92.5,1484.6,2
8/28/2018,11:00,26,0,90.4,1008.1,1.6
8/28/2018,12:00,26,0,91.4,586.1,1.2
8/28/2018,13:00,26.6,0,88,1022.6,0.8
8/28/2018,14:00,26.2,3.56,92.8,254.1,0.6
8/28/2018,15:00,23.3,25.65,99.8,15.5,3.4
8/28/2018,16:00,19.8,5.84,100,5.8,2.3
8/28/2018,17:00,20.1,1.78,100,23,0.9
8/28/2018,18:00,20.1,1.52,100,41.5,1.1
8/28/2018,19:00,19.9,0,100,103.8,1.1
8/28/2018,20:00,19.9,0,100,11.5,1
8/28/2018,21:00,19.9,1.78,100,0,0.6
8/28/2018,22:00,19.6,2.29,100,0,0.9
8/28/2018,23:00,19.2,0.51,100,0,0.8
8/28/2018,24:00:00,18.6,0,100,0,0.8
8/29/2018,1:00,18,0,100,0,1.3
8/29/2018,2:00,17.1,0,100,0,1.7
8/29/2018,3:00,16.2,0,100,0,2.1
8/29/2018,4:00,15.8,0,100,0,1.9
8/29/2018,5:00,15.3,0,100,0,1.7
8/29/2018,6:00,15,0,100,0,2.3
8/29/2018,7:00,14.2,0,100,16.2,2.8
8/29/2018,8:00,13.4,0,100,206.7,2.6
8/29/2018,9:00,14.4,0,97.2,954.1,3.1
8/29/2018,10:00,15.4,0,91.8,1133.9,2.5
8/29/2018,11:00,16.5,0,82.9,1470.5,2.7
8/29/2018,12:00,17.7,0,74.8,1816.9,2.9
8/29/2018,13:00,19.2,0,68.1,2326.2,2.9
8/29/2018,14:00,19.9,0,64,2259.2,3.4
8/29/2018,15:00,19.9,0,64.7,2058.8,3
8/29/2018,16:00,20.5,0,58.9,1937.7,3
8/29/2018,17:00,20.1,0,60,1120.4,2.6
8/29/2018,18:00,20.1,0,59.7,977.4,2.3
8/29/2018,19:00,19.3,0,63.9,403.6,1.2
8/29/2018,20:00,17.4,0,79.5,50.8,0.3
8/29/2018,21:00,14.7,0,98.7,0,0.2
8/29/2018,22:00,14.2,0,100,0,0.2
8/29/2018,23:00,13.1,0,100,0,0.2
8/29/2018,24:00:00,12.3,0,100,0,0.2
8/30/2018,1:00,13,0,100,0,0.2
8/30/2018,2:00,13.1,0,100,0,0.2
8/30/2018,3:00,11.8,0,100,0,0.2
8/30/2018,4:00,11.1,0,100,0,0.2
8/30/2018,5:00,10.8,0,100,0,0.2
8/30/2018,6:00,11.6,0,100,0,0.3
8/30/2018,7:00,12.5,0,100,29.2,0.5
8/30/2018,8:00,13.5,0,100,488.5,0.8
8/30/2018,9:00,14.9,0,100,731.7,1.7
8/30/2018,10:00,16.2,0,98.1,1070.6,2.1
8/30/2018,11:00,17.9,0,86,2023.5,2.2
8/30/2018,12:00,19.4,0,72.9,2093.8,2.6
8/30/2018,13:00,20.1,0,68.2,1754.1,2.2
8/30/2018,14:00,21.3,0,62.2,2242.9,2.2
8/30/2018,15:00,21.6,0,60,1988.1,2.3
8/30/2018,16:00,21.8,0,60.1,1510.5,2.2
8/30/2018,17:00,22,0,61,1554.6,2.3
8/30/2018,18:00,21.6,0,64,904.2,2.1
8/30/2018,19:00,21.2,0,66.7,479.8,1.1
8/30/2018,20:00,18.9,0,78.4,35.8,0.4
8/30/2018,21:00,17.4,0,86.4,0,0.5
8/30/2018,22:00,16.8,0,92.4,0,1.1
8/30/2018,23:00,16.1,0,99.7,0,1.4
8/30/2018,24:00:00,15.7,0,100,0,2
8/31/2018,1:00,15.6,0,99.7,0,2.4
8/31/2018,2:00,15.3,0,99.9,0,2.2
8/31/2018,3:00,15.1,0,96.4,0,1.7
8/31/2018,4:00,14.6,0,92.5,0,1.5
8/31/2018,5:00,14.4,0,92.7,0,1.6
8/31/2018,6:00,14.1,0,95.5,0,1.6
8/31/2018,7:00,14,0,94.1,28.4,1.9
8/31/2018,8:00,15.2,0,87.3,459,2.1
8/31/2018,9:00,17.6,0,81.2,631,2.2
8/31/2018,10:00,19.1,0,80.3,1263,2.2
8/31/2018,11:00,22.2,0,75.1,2152.8,2.9
8/31/2018,12:00,23.9,0,73.4,2347.6,3.3
8/31/2018,13:00,25,0,73.4,1972.6,3.5
8/31/2018,14:00,25.9,0,71.7,2218.2,3.5
8/31/2018,15:00,26.2,0,71.6,1623.1,4
8/31/2018,16:00,26.8,0,70.3,1786.6,3.8
8/31/2018,17:00,26.9,0,70.9,1276.5,3.6
8/31/2018,18:00,26.4,0,73.1,840.9,3.4
8/31/2018,19:00,25.4,0,78.9,274.5,2.5
8/31/2018,20:00,24.1,0,86.7,24.9,1.8
8/31/2018,21:00,23.4,0,90.8,0,1.7
8/31/2018,22:00,22.7,0,96.5,0,1.7
8/31/2018,23:00,22.3,0,100,0,2
8/31/2018,24:00:00,22.2,0,97.9,0,2.2
9/1/2018,1:00,21.9,0,99.3,0,1.4
9/1/2018,2:00,21.6,0,99.9,0,1.9
9/1/2018,3:00,21,0,100,0,1.9
9/1/2018,4:00,20.5,0,100,0,1.7
9/1/2018,5:00,20.4,0,100,0,1.7
9/1/2018,6:00,20.9,0,100,0,2.1
9/1/2018,7:00,21.3,0,100,2.3,1.3
9/1/2018,8:00,21.3,0.25,100,17,1.1
9/1/2018,9:00,20.8,0.51,100,131.3,1
9/1/2018,10:00,21.5,0,98.4,664.5,0.4
9/1/2018,11:00,22.2,0,95.7,719.1,1.1
9/1/2018,12:00,22.8,0,95.5,744.1,1.7
9/1/2018,13:00,22.6,0,93.8,754.1,1.5
9/1/2018,14:00,23.6,0,86.6,1418.8,1.2
9/1/2018,15:00,24.5,0,80.4,1868.7,1
9/1/2018,16:00,25.7,0,72.7,1410.7,1
9/1/2018,17:00,25.5,0,75.4,1127.3,2
9/1/2018,18:00,25.3,0,73.7,861.8,1.6
9/1/2018,19:00,24.4,0,80.2,328.7,1.4
9/1/2018,20:00,23.3,0,89.6,58.8,0.7
9/1/2018,21:00,21.7,0,99.2,0,0.2
9/1/2018,22:00,20.6,0,100,0,0.3
9/1/2018,23:00,20.7,0,100,0,0.4
9/1/2018,24:00:00,20.6,0,100,0,0.2
9/2/2018,1:00,20.3,0,100,0,0.4
9/2/2018,2:00,21.4,0,100,0,0.7
9/2/2018,3:00,21.6,0,100,0,1.3
9/2/2018,4:00,22,0,99.7,0,2.1
9/2/2018,5:00,21,1.02,100,0,1.4
9/2/2018,6:00,21.2,0,100,0,2.5
9/2/2018,7:00,21.2,0,100,26.1,1.2
9/2/2018,8:00,20.9,0,100,115.6,0.9
9/2/2018,9:00,21.3,0,100,287.3,1.8
9/2/2018,10:00,21.8,0,100,477.5,1.5
9/2/2018,11:00,21.9,0,100,431.2,1.4
9/2/2018,12:00,23.1,0,94.7,1357.9,1.8
9/2/2018,13:00,23.3,0,89.9,371.6,1.3
9/2/2018,14:00,22.3,0.76,95.4,390.8,1.5
9/2/2018,15:00,22.1,0.25,94.8,627.9,1.4
9/2/2018,16:00,21.5,0.25,94.2,301.7,1.3
9/2/2018,17:00,20.4,1.02,100,163.5,0.6
9/2/2018,18:00,20.1,0.76,100,87,1.1
9/2/2018,19:00,19.9,0,100,137.3,1.1
9/2/2018,20:00,19.7,0,100,40.2,0.5
9/2/2018,21:00,19.1,0,100,0,0.2
9/2/2018,22:00,18.8,0,100,0,0.2
9/2/2018,23:00,18.8,0,100,0,0.8
9/2/2018,24:00:00,18.4,0,100,0,0.4
9/3/2018,1:00,18.2,0,100,0,0.2
9/3/2018,2:00,17.9,0,100,0,0.2
9/3/2018,3:00,17.9,0,100,0,0.2
9/3/2018,4:00,17.9,0.25,100,0,0.2
9/3/2018,5:00,17.5,0,100,0,0.2
9/3/2018,6:00,16.9,0,100,0,0.2
9/3/2018,7:00,16.8,0,100,45.1,0.2
9/3/2018,8:00,17.3,0,100,275.6,0.2
9/3/2018,9:00,18.5,0,100,577.6,0.8
9/3/2018,10:00,19.4,0,100,669.9,0.8
9/3/2018,11:00,20.1,0,100,730.8,0.8
9/3/2018,12:00,20.5,0,100,700.7,0.8
9/3/2018,13:00,20.8,0,100,658.8,1.1
9/3/2018,14:00,21.4,0,100,579.7,1.1
9/3/2018,15:00,21.3,0,100,383.5,1
9/3/2018,16:00,21.6,0,100,457.8,0.6
9/3/2018,17:00,21.8,0,100,413,0.7
9/3/2018,18:00,21.4,1.02,100,117.9,0.6
9/3/2018,19:00,21.1,0.51,100,78.6,0.7
9/3/2018,20:00,20.9,0.51,100,6.6,0.8
9/3/2018,21:00,20.8,3.81,100,0,1.4
9/3/2018,22:00,20.7,5.33,100,0,1.4
9/3/2018,23:00,20.5,5.59,100,0,1.5
9/3/2018,24:00:00,20.4,5.08,100,0,1.8
9/4/2018,1:00,20.4,14.73,100,0,1
9/4/2018,2:00,20.4,7.62,100,0,0.8
9/4/2018,3:00,20.6,7.11,100,0,1.6
9/4/2018,4:00,21,0,100,0,2.2
9/4/2018,5:00,21.2,0,100,0,1.9
9/4/2018,6:00,21.2,0,100,0,1
9/4/2018,7:00,20.9,0,100,20.1,1.4
9/4/2018,8:00,21.5,0,100,293.7,1.9
9/4/2018,9:00,23.1,0,100,754.2,1.8
9/4/2018,10:00,24.1,0,99.3,1170.2,1.5
9/4/2018,11:00,26.5,0,87.9,2103.1,1.8
9/4/2018,12:00,27.8,0,79,2049.2,2.6
9/4/2018,13:00,28.4,0,74.8,1755.9,2.3
9/4/2018,14:00,29.1,0,70.8,1679.7,2.1
9/4/2018,15:00,29.5,0,67.8,1899.8,2
9/4/2018,16:00,29.1,0,69.1,1230.1,1.9
9/4/2018,17:00,29,0,70,1042.8,1.9
9/4/2018,18:00,28.6,0,72.7,679.3,2
9/4/2018,19:00,27.4,0,81.9,199.4,1
9/4/2018,20:00,25.8,0,90.5,16.8,0.5
9/4/2018,21:00,24.9,0,96.4,0,0.8
9/4/2018,22:00,24.7,0,97.6,0,1.5
9/4/2018,23:00,24.2,0,100,0,2
9/4/2018,24:00:00,24.1,0,98.9,0,2.2
9/5/2018,1:00,24.1,0,97.4,0,2.1
9/5/2018,2:00,23.1,3.3,100,0,0.4
9/5/2018,3:00,22.5,8.64,100,0,1.6
9/5/2018,4:00,22.6,1.78,100,0,3.9
9/5/2018,5:00,22.7,0.76,100,0,3.3
9/5/2018,6:00,22.6,0.25,100,0,2.1
9/5/2018,7:00,22.4,0.76,100,3.8,1.5
9/5/2018,8:00,21.6,3.3,100,19.3,1.7
9/5/2018,9:00,20.7,0.25,100,162.8,2.3
9/5/2018,10:00,20.6,0,100,564.7,2.1
9/5/2018,11:00,21.6,0,98.6,933.8,2.7
9/5/2018,12:00,22.3,0,92.7,928.4,3
9/5/2018,13:00,22.5,0,88.7,896.6,3.3
9/5/2018,14:00,22.3,0,88.7,767.6,2.7
9/5/2018,15:00,22.6,0,88,854,2.1
9/5/2018,16:00,23.2,0,83.8,771.1,2
9/5/2018,17:00,23.2,0,81.8,519.5,2.1
9/5/2018,18:00,22.2,0,88.1,217.9,2.5
9/5/2018,19:00,20.2,0,99,113.3,2.9
9/5/2018,20:00,19.2,0,100,7,2.9
9/5/2018,21:00,18.5,0,98.1,0,2.9
9/5/2018,22:00,17.8,0,89.5,0,2.8
9/5/2018,23:00,16.7,0,93.4,0,2.2
9/5/2018,24:00:00,16.6,0,92.8,0,1.7
9/6/2018,1:00,16.6,0,86.3,0,1.8
9/6/2018,2:00,16.2,0,78.3,0,1.8
9/6/2018,3:00,15,0,79.7,0,1.4
9/6/2018,4:00,13,0,95,0,0.3
9/6/2018,5:00,12.1,0,99.9,0,0.4
9/6/2018,6:00,10.8,0,100,0,0.6
9/6/2018,7:00,9.9,0,100,19.8,0.8
9/6/2018,8:00,11.7,0,94.2,463.1,1.2
9/6/2018,9:00,14.4,0,77.8,1109.7,1.9
9/6/2018,10:00,16.8,0,64.4,1696.6,2
9/6/2018,11:00,18.6,0,53.3,2192,1.8
9/6/2018,12:00,19.6,0,46.4,2529.8,1.9
9/6/2018,13:00,20.3,0,44.7,2701.6,1.9
9/6/2018,14:00,21.1,0,43.5,2684.6,1.6
9/6/2018,15:00,21.6,0,41.5,2489.1,1.8
9/6/2018,16:00,22,0,41.7,2125.2,1.6
9/6/2018,17:00,22,0,41.8,1626.9,1.4
9/6/2018,18:00,21.5,0,45.1,1034.1,1.2
9/6/2018,19:00,20.3,0,52.3,432.5,0.5
9/6/2018,20:00,16.1,0,75.2,16.2,0.2
9/6/2018,21:00,13.9,0,83.3,0,0.3
9/6/2018,22:00,12.6,0,89.3,0,0.2
9/6/2018,23:00,11.8,0,90.7,0,0.2
9/6/2018,24:00:00,11.9,0,88.6,0,0.2
9/7/2018,1:00,10.4,0,99.2,0,0.2
9/7/2018,2:00,9.5,0,100,0,0.2
9/7/2018,3:00,9.4,0,100,0,0.2
9/7/2018,4:00,9.6,0,100,0,0.2
9/7/2018,5:00,9.4,0,100,0,0.2
9/7/2018,6:00,9.3,0,100,0,0.2
9/7/2018,7:00,10.3,0,100,33.1,0.4
9/7/2018,8:00,12.1,0,94.7,348,0.8
9/7/2018,9:00,14.2,0,80,744.2,0.9
9/7/2018,10:00,15.9,0,76.4,1038.2,1
9/7/2018,11:00,17.2,0,70,1157.6,1.3
9/7/2018,12:00,18.7,0,61.8,1600.2,1.5
9/7/2018,13:00,19.1,0,58.8,1456.3,1.9
9/7/2018,14:00,19.8,0,58.7,1596.3,1.9
9/7/2018,15:00,20,0,58.8,1302.6,1.6
9/7/2018,16:00,19.5,0,59.6,904.9,1.3
9/7/2018,17:00,19.1,0,62.4,641.4,1.2
9/7/2018,18:00,18.8,0,64.8,526.6,1
9/7/2018,19:00,18.3,0,68.6,364.7,0.8
9/7/2018,20:00,16.5,0,70.9,25.6,0.7
9/7/2018,21:00,14.5,0,68.8,0,0.6
9/7/2018,22:00,12.3,0,81.5,0,0.3
9/7/2018,23:00,11.3,0,86.9,0,0.5
9/7/2018,24:00:00,11.1,0,86.2,0,0.6
9/8/2018,1:00,11.3,0,85.3,0,1.1
9/8/2018,2:00,11.8,0,80.6,0,1.1
9/8/2018,3:00,11.9,0,85.8,0,1.8
9/8/2018,4:00,11.7,0,96.2,0,2.3
9/8/2018,5:00,11.2,0,100,0,2.3
9/8/2018,6:00,10.7,0,96.5,0,2.2
9/8/2018,7:00,10,0,87.6,28.9,2.1
9/8/2018,8:00,10.3,0,80,356,2.1
9/8/2018,9:00,12.3,0,79.3,1000.2,2.2
9/8/2018,10:00,14.9,0,76.5,1398.2,2.4
9/8/2018,11:00,16.2,0,74.6,1676.6,2.5
9/8/2018,12:00,17.8,0,68.2,2110.6,2.7
9/8/2018,13:00,19.1,0,61.3,2378,2.5
9/8/2018,14:00,19.8,0,59,1839.3,2
9/8/2018,15:00,20.3,0,55.5,2052.1,1.9
9/8/2018,16:00,20.2,0,55.3,1247.5,1.9
9/8/2018,17:00,19.9,0,58.4,1053.2,1.4
9/8/2018,18:00,19.4,0,60.6,749.2,1.4
9/8/2018,19:00,18.1,0,65.2,350.2,1.3
9/8/2018,20:00,15.9,0,73.6,14.3,1.2
9/8/2018,21:00,14.4,0,78.6,0,1.3
9/8/2018,22:00,13,0,82.2,0,1.5
9/8/2018,23:00,12,0,84.4,0,1.3
9/8/2018,24:00:00,11.3,0,89.5,0,1.2
9/9/2018,1:00,10.9,0,96.9,0,1.7
9/9/2018,2:00,10.9,0,100,0,1.7
9/9/2018,3:00,10.6,0,100,0,1.3
9/9/2018,4:00,10.5,0,100,0,0.5
9/9/2018,5:00,10.2,0,100,0,0.5
