"date","atmp","P","RH","Rs","wind"
2018-08-26 23:00:00,20.8,0,100,0,1.3
2018-08-27 00:00:00,20.8,0.51,100,0,1.4
2018-08-27 01:00:00,20.7,0.25,100,0,0.7
2018-08-27 02:00:00,20.7,0,100,0,0.5
2018-08-27 03:00:00,20.7,6.1,100,0,0.5
2018-08-27 04:00:00,20.7,0.51,100,0,0.3
2018-08-27 05:00:00,20.6,0,100,0,1
2018-08-27 06:00:00,20.8,0,100,0,0.6
2018-08-27 07:00:00,21,0,100,0.0397,1.5
2018-08-27 08:00:00,21.9,0,100,0.2074,2.1
2018-08-27 09:00:00,22.9,0,100,0.3976,1.4
2018-08-27 10:00:00,23.7,0,100,0.3665,1.2
2018-08-27 11:00:00,24.1,0,100,0.4916,1.4
2018-08-27 12:00:00,26.2,0,89.8,2.1733,2.9
2018-08-27 13:00:00,27.4,0,79.5,2.2503,3
2018-08-27 14:00:00,27.3,0,78.1,1.7876,3.2
2018-08-27 15:00:00,27.2,0,80.2,1.1439,3.1
2018-08-27 16:00:00,27.9,0,79.1,1.4906,3.3
2018-08-27 17:00:00,28.5,0,77.2,1.1924,3.1
2018-08-27 18:00:00,28.7,0,75.1,0.811,3.4
2018-08-27 19:00:00,27.8,0,80.9,0.2248,2.8
2018-08-27 20:00:00,26.8,0,82.8,0.015,2.4
2018-08-27 21:00:00,25.9,0,88.3,0,1.9
2018-08-27 22:00:00,21.2,20.32,97.1,0,2.2
2018-08-27 23:00:00,19.6,7.11,100,0,2.2
2018-08-28 00:00:00,20.3,1.02,100,0,2
2018-08-28 01:00:00,20.6,0.25,100,0,2
2018-08-28 02:00:00,20.4,1.27,100,0,3.2
2018-08-28 03:00:00,20.7,4.06,100,0,3
2018-08-28 04:00:00,20.4,3.05,100,0,2
2018-08-28 05:00:00,20.8,1.27,100,0,2.3
2018-08-28 06:00:00,20.7,0,100,0,1.9
2018-08-28 07:00:00,20.6,0,100,0.0506,1.1
2018-08-28 08:00:00,22,0,100,0.4298,1.5
2018-08-28 09:00:00,23.6,0,98,0.9922,2.2
2018-08-28 10:00:00,25.3,0,92.5,1.4846,2
2018-08-28 11:00:00,26,0,90.4,1.0081,1.6
2018-08-28 12:00:00,26,0,91.4,0.5861,1.2
2018-08-28 13:00:00,26.6,0,88,1.0226,0.8
2018-08-28 14:00:00,26.2,3.56,92.8,0.2541,0.6
2018-08-28 15:00:00,23.3,25.65,99.8,0.0155,3.4
2018-08-28 16:00:00,19.8,5.84,100,0.0058,2.3
2018-08-28 17:00:00,20.1,1.78,100,0.023,0.9
2018-08-28 18:00:00,20.1,1.52,100,0.0415,1.1
2018-08-28 19:00:00,19.9,0,100,0.1038,1.1
2018-08-28 20:00:00,19.9,0,100,0.0115,1
2018-08-28 21:00:00,19.9,1.78,100,0,0.6
2018-08-28 22:00:00,19.6,2.29,100,0,0.9
2018-08-28 23:00:00,19.2,0.51,100,0,0.8
2018-08-29 00:00:00,18.6,0,100,0,0.8
2018-08-29 01:00:00,18,0,100,0,1.3
2018-08-29 02:00:00,17.1,0,100,0,1.7
2018-08-29 03:00:00,16.2,0,100,0,2.1
2018-08-29 04:00:00,15.8,0,100,0,1.9
2018-08-29 05:00:00,15.3,0,100,0,1.7
2018-08-29 06:00:00,15,0,100,0,2.3
2018-08-29 07:00:00,14.2,0,100,0.0162,2.8
2018-08-29 08:00:00,13.4,0,100,0.2067,2.6
2018-08-29 09:00:00,14.4,0,97.2,0.9541,3.1
2018-08-29 10:00:00,15.4,0,91.8,1.1339,2.5
2018-08-29 11:00:00,16.5,0,82.9,1.4705,2.7
2018-08-29 12:00:00,17.7,0,74.8,1.8169,2.9
2018-08-29 13:00:00,19.2,0,68.1,2.3262,2.9
2018-08-29 14:00:00,19.9,0,64,2.2592,3.4
2018-08-29 15:00:00,19.9,0,64.7,2.0588,3
2018-08-29 16:00:00,20.5,0,58.9,1.9377,3
2018-08-29 17:00:00,20.1,0,60,1.1204,2.6
2018-08-29 18:00:00,20.1,0,59.7,0.9774,2.3
2018-08-29 19:00:00,19.3,0,63.9,0.4036,1.2
2018-08-29 20:00:00,17.4,0,79.5,0.0508,0.3
2018-08-29 21:00:00,14.7,0,98.7,0,0.2
2018-08-29 22:00:00,14.2,0,100,0,0.2
2018-08-29 23:00:00,13.1,0,100,0,0.2
2018-08-30 00:00:00,12.3,0,100,0,0.2
2018-08-30 01:00:00,13,0,100,0,0.2
2018-08-30 02:00:00,13.1,0,100,0,0.2
2018-08-30 03:00:00,11.8,0,100,0,0.2
2018-08-30 04:00:00,11.1,0,100,0,0.2
2018-08-30 05:00:00,10.8,0,100,0,0.2
2018-08-30 06:00:00,11.6,0,100,0,0.3
2018-08-30 07:00:00,12.5,0,100,0.0292,0.5
2018-08-30 08:00:00,13.5,0,100,0.4885,0.8
2018-08-30 09:00:00,14.9,0,100,0.7317,1.7
2018-08-30 10:00:00,16.2,0,98.1,1.0706,2.1
2018-08-30 11:00:00,17.9,0,86,2.0235,2.2
2018-08-30 12:00:00,19.4,0,72.9,2.0938,2.6
2018-08-30 13:00:00,20.1,0,68.2,1.7541,2.2
2018-08-30 14:00:00,21.3,0,62.2,2.2429,2.2
2018-08-30 15:00:00,21.6,0,60,1.9881,2.3
2018-08-30 16:00:00,21.8,0,60.1,1.5105,2.2
2018-08-30 17:00:00,22,0,61,1.5546,2.3
2018-08-30 18:00:00,21.6,0,64,0.9042,2.1
2018-08-30 19:00:00,21.2,0,66.7,0.4798,1.1
2018-08-30 20:00:00,18.9,0,78.4,0.0358,0.4
2018-08-30 21:00:00,17.4,0,86.4,0,0.5
2018-08-30 22:00:00,16.8,0,92.4,0,1.1
2018-08-30 23:00:00,16.1,0,99.7,0,1.4
2018-08-31 00:00:00,15.7,0,100,0,2
2018-08-31 01:00:00,15.6,0,99.7,0,2.4
2018-08-31 02:00:00,15.3,0,99.9,0,2.2
2018-08-31 03:00:00,15.1,0,96.4,0,1.7
2018-08-31 04:00:00,14.6,0,92.5,0,1.5
2018-08-31 05:00:00,14.4,0,92.7,0,1.6
2018-08-31 06:00:00,14.1,0,95.5,0,1.6
2018-08-31 07:00:00,14,0,94.1,0.0284,1.9
2018-08-31 08:00:00,15.2,0,87.3,0.459,2.1
2018-08-31 09:00:00,17.6,0,81.2,0.631,2.2
2018-08-31 10:00:00,19.1,0,80.3,1.263,2.2
2018-08-31 11:00:00,22.2,0,75.1,2.1528,2.9
2018-08-31 12:00:00,23.9,0,73.4,2.3476,3.3
2018-08-31 13:00:00,25,0,73.4,1.9726,3.5
2018-08-31 14:00:00,25.9,0,71.7,2.2182,3.5
2018-08-31 15:00:00,26.2,0,71.6,1.6231,4
2018-08-31 16:00:00,26.8,0,70.3,1.7866,3.8
2018-08-31 17:00:00,26.9,0,70.9,1.2765,3.6
2018-08-31 18:00:00,26.4,0,73.1,0.8409,3.4
2018-08-31 19:00:00,25.4,0,78.9,0.2745,2.5
2018-08-31 20:00:00,24.1,0,86.7,0.0249,1.8
2018-08-31 21:00:00,23.4,0,90.8,0,1.7
2018-08-31 22:00:00,22.7,0,96.5,0,1.7
2018-08-31 23:00:00,22.3,0,100,0,2
2018-09-01 00:00:00,22.2,0,97.9,0,2.2
2018-09-01 01:00:00,21.9,0,99.3,0,1.4
2018-09-01 02:00:00,21.6,0,99.9,0,1.9
2018-09-01 03:00:00,21,0,100,0,1.9
2018-09-01 04:00:00,20.5,0,100,0,1.7
2018-09-01 05:00:00,20.4,0,100,0,1.7
2018-09-01 06:00:00,20.9,0,100,0,2.1
2018-09-01 07:00:00,21.3,0,100,0.0023,1.3
2018-09-01 08:00:00,21.3,0.25,100,0.017,1.1
2018-09-01 09:00:00,20.8,0.51,100,0.1313,1
2018-09-01 10:00:00,21.5,0,98.4,0.6645,0.4
2018-09-01 11:00:00,22.2,0,95.7,0.7191,1.1
2018-09-01 12:00:00,22.8,0,95.5,0.7441,1.7
2018-09-01 13:00:00,22.6,0,93.8,0.7541,1.5
2018-09-01 14:00:00,23.6,0,86.6,1.4188,1.2
2018-09-01 15:00:00,24.5,0,80.4,1.8687,1
2018-09-01 16:00:00,25.7,0,72.7,1.4107,1
2018-09-01 17:00:00,25.5,0,75.4,1.1273,2
2018-09-01 18:00:00,25.3,0,73.7,0.8618,1.6
2018-09-01 19:00:00,24.4,0,80.2,0.3287,1.4
2018-09-01 20:00:00,23.3,0,89.6,0.0588,0.7
2018-09-01 21:00:00,21.7,0,99.2,0,0.2
2018-09-01 22:00:00,20.6,0,100,0,0.3
2018-09-01 23:00:00,20.7,0,100,0,0.4
2018-09-02 00:00:00,20.6,0,100,0,0.2
2018-09-02 01:00:00,20.3,0,100,0,0.4
2018-09-02 02:00:00,21.4,0,100,0,0.7
2018-09-02 03:00:00,21.6,0,100,0,1.3
2018-09-02 04:00:00,22,0,99.7,0,2.1
2018-09-02 05:00:00,21,1.02,100,0,1.4
2018-09-02 06:00:00,21.2,0,100,0,2.5
2018-09-02 07:00:00,21.2,0,100,0.0261,1.2
2018-09-02 08:00:00,20.9,0,100,0.1156,0.9
2018-09-02 09:00:00,21.3,0,100,0.2873,1.8
2018-09-02 10:00:00,21.8,0,100,0.4775,1.5
2018-09-02 11:00:00,21.9,0,100,0.4312,1.4
2018-09-02 12:00:00,23.1,0,94.7,1.3579,1.8
2018-09-02 13:00:00,23.3,0,89.9,0.3716,1.3
2018-09-02 14:00:00,22.3,0.76,95.4,0.3908,1.5
2018-09-02 15:00:00,22.1,0.25,94.8,0.6279,1.4
2018-09-02 16:00:00,21.5,0.25,94.2,0.3017,1.3
2018-09-02 17:00:00,20.4,1.02,100,0.1635,0.6
2018-09-02 18:00:00,20.1,0.76,100,0.087,1.1
2018-09-02 19:00:00,19.9,0,100,0.1373,1.1
2018-09-02 20:00:00,19.7,0,100,0.0402,0.5
2018-09-02 21:00:00,19.1,0,100,0,0.2
2018-09-02 22:00:00,18.8,0,100,0,0.2
2018-09-02 23:00:00,18.8,0,100,0,0.8
2018-09-03 00:00:00,18.4,0,100,0,0.4
2018-09-03 01:00:00,18.2,0,100,0,0.2
2018-09-03 02:00:00,17.9,0,100,0,0.2
2018-09-03 03:00:00,17.9,0,100,0,0.2
2018-09-03 04:00:00,17.9,0.25,100,0,0.2
2018-09-03 05:00:00,17.5,0,100,0,0.2
2018-09-03 06:00:00,16.9,0,100,0,0.2
2018-09-03 07:00:00,16.8,0,100,0.0451,0.2
2018-09-03 08:00:00,17.3,0,100,0.2756,0.2
2018-09-03 09:00:00,18.5,0,100,0.5776,0.8
2018-09-03 10:00:00,19.4,0,100,0.6699,0.8
2018-09-03 11:00:00,20.1,0,100,0.7308,0.8
2018-09-03 12:00:00,20.5,0,100,0.7007,0.8
2018-09-03 13:00:00,20.8,0,100,0.6588,1.1
2018-09-03 14:00:00,21.4,0,100,0.5797,1.1
2018-09-03 15:00:00,21.3,0,100,0.3835,1
2018-09-03 16:00:00,21.6,0,100,0.4578,0.6
2018-09-03 17:00:00,21.8,0,100,0.413,0.7
2018-09-03 18:00:00,21.4,1.02,100,0.1179,0.6
2018-09-03 19:00:00,21.1,0.51,100,0.0786,0.7
2018-09-03 20:00:00,20.9,0.51,100,0.0066,0.8
2018-09-03 21:00:00,20.8,3.81,100,0,1.4
2018-09-03 22:00:00,20.7,5.33,100,0,1.4
2018-09-03 23:00:00,20.5,5.59,100,0,1.5
2018-09-04 00:00:00,20.4,5.08,100,0,1.8
2018-09-04 01:00:00,20.4,14.73,100,0,1
2018-09-04 02:00:00,20.4,7.62,100,0,0.8
2018-09-04 03:00:00,20.6,7.11,100,0,1.6
2018-09-04 04:00:00,21,0,100,0,2.2
2018-09-04 05:00:00,21.2,0,100,0,1.9
2018-09-04 06:00:00,21.2,0,100,0,1
2018-09-04 07:00:00,20.9,0,100,0.0201,1.4
2018-09-04 08:00:00,21.5,0,100,0.2937,1.9
2018-09-04 09:00:00,23.1,0,100,0.7542,1.8
2018-09-04 10:00:00,24.1,0,99.3,1.1702,1.5
2018-09-04 11:00:00,26.5,0,87.9,2.1031,1.8
2018-09-04 12:00:00,27.8,0,79,2.0492,2.6
2018-09-04 13:00:00,28.4,0,74.8,1.7559,2.3
2018-09-04 14:00:00,29.1,0,70.8,1.6797,2.1
2018-09-04 15:00:00,29.5,0,67.8,1.8998,2
2018-09-04 16:00:00,29.1,0,69.1,1.2301,1.9
2018-09-04 17:00:00,29,0,70,1.0428,1.9
2018-09-04 18:00:00,28.6,0,72.7,0.6793,2
2018-09-04 19:00:00,27.4,0,81.9,0.1994,1
2018-09-04 20:00:00,25.8,0,90.5,0.0168,0.5
2018-09-04 21:00:00,24.9,0,96.4,0,0.8
2018-09-04 22:00:00,24.7,0,97.6,0,1.5
2018-09-04 23:00:00,24.2,0,100,0,2
2018-09-05 00:00:00,24.1,0,98.9,0,2.2
2018-09-05 01:00:00,24.1,0,97.4,0,2.1
2018-09-05 02:00:00,23.1,3.3,100,0,0.4
2018-09-05 03:00:00,22.5,8.64,100,0,1.6
2018-09-05 04:00:00,22.6,1.78,100,0,3.9
2018-09-05 05:00:00,22.7,0.76,100,0,3.3
2018-09-05 06:00:00,22.6,0.25,100,0,2.1
2018-09-05 07:00:00,22.4,0.76,100,0.0038,1.5
2018-09-05 08:00:00,21.6,3.3,100,0.0193,1.7
2018-09-05 09:00:00,20.7,0.25,100,0.1628,2.3
2018-09-05 10:00:00,20.6,0,100,0.5647,2.1
2018-09-05 11:00:00,21.6,0,98.6,0.9338,2.7
2018-09-05 12:00:00,22.3,0,92.7,0.9284,3
2018-09-05 13:00:00,22.5,0,88.7,0.8966,3.3
2018-09-05 14:00:00,22.3,0,88.7,0.7676,2.7
2018-09-05 15:00:00,22.6,0,88,0.854,2.1
2018-09-05 16:00:00,23.2,0,83.8,0.7711,2
2018-09-05 17:00:00,23.2,0,81.8,0.5195,2.1
2018-09-05 18:00:00,22.2,0,88.1,0.2179,2.5
2018-09-05 19:00:00,20.2,0,99,0.1133,2.9
2018-09-05 20:00:00,19.2,0,100,0.007,2.9
2018-09-05 21:00:00,18.5,0,98.1,0,2.9
2018-09-05 22:00:00,17.8,0,89.5,0,2.8
2018-09-05 23:00:00,16.7,0,93.4,0,2.2
2018-09-06 00:00:00,16.6,0,92.8,0,1.7
2018-09-06 01:00:00,16.6,0,86.3,0,1.8
2018-09-06 02:00:00,16.2,0,78.3,0,1.8
2018-09-06 03:00:00,15,0,79.7,0,1.4
2018-09-06 04:00:00,13,0,95,0,0.3
2018-09-06 05:00:00,12.1,0,99.9,0,0.4
2018-09-06 06:00:00,10.8,0,100,0,0.6
2018-09-06 07:00:00,9.9,0,100,0.0198,0.8
2018-09-06 08:00:00,11.7,0,94.2,0.4631,1.2
2018-09-06 09:00:00,14.4,0,77.8,1.1097,1.9
2018-09-06 10:00:00,16.8,0,64.4,1.6966,2
2018-09-06 11:00:00,18.6,0,53.3,2.192,1.8
2018-09-06 12:00:00,19.6,0,46.4,2.5298,1.9
2018-09-06 13:00:00,20.3,0,44.7,2.7016,1.9
2018-09-06 14:00:00,21.1,0,43.5,2.6846,1.6
2018-09-06 15:00:00,21.6,0,41.5,2.4891,1.8
2018-09-06 16:00:00,22,0,41.7,2.1252,1.6
2018-09-06 17:00:00,22,0,41.8,1.6269,1.4
2018-09-06 18:00:00,21.5,0,45.1,1.0341,1.2
2018-09-06 19:00:00,20.3,0,52.3,0.4325,0.5
2018-09-06 20:00:00,16.1,0,75.2,0.0162,0.2
2018-09-06 21:00:00,13.9,0,83.3,0,0.3
2018-09-06 22:00:00,12.6,0,89.3,0,0.2
2018-09-06 23:00:00,11.8,0,90.7,0,0.2
2018-09-07 00:00:00,11.9,0,88.6,0,0.2
2018-09-07 01:00:00,10.4,0,99.2,0,0.2
2018-09-07 02:00:00,9.5,0,100,0,0.2
2018-09-07 03:00:00,9.4,0,100,0,0.2
2018-09-07 04:00:00,9.6,0,100,0,0.2
2018-09-07 05:00:00,9.4,0,100,0,0.2
2018-09-07 06:00:00,9.3,0,100,0,0.2
2018-09-07 07:00:00,10.3,0,100,0.0331,0.4
2018-09-07 08:00:00,12.1,0,94.7,0.348,0.8
2018-09-07 09:00:00,14.2,0,80,0.7442,0.9
2018-09-07 10:00:00,15.9,0,76.4,1.0382,1
2018-09-07 11:00:00,17.2,0,70,1.1576,1.3
2018-09-07 12:00:00,18.7,0,61.8,1.6002,1.5
2018-09-07 13:00:00,19.1,0,58.8,1.4563,1.9
2018-09-07 14:00:00,19.8,0,58.7,1.5963,1.9
2018-09-07 15:00:00,20,0,58.8,1.3026,1.6
2018-09-07 16:00:00,19.5,0,59.6,0.9049,1.3
2018-09-07 17:00:00,19.1,0,62.4,0.6414,1.2
2018-09-07 18:00:00,18.8,0,64.8,0.5266,1
2018-09-07 19:00:00,18.3,0,68.6,0.3647,0.8
2018-09-07 20:00:00,16.5,0,70.9,0.0256,0.7
2018-09-07 21:00:00,14.5,0,68.8,0,0.6
2018-09-07 22:00:00,12.3,0,81.5,0,0.3
2018-09-07 23:00:00,11.3,0,86.9,0,0.5
2018-09-08 00:00:00,11.1,0,86.2,0,0.6
2018-09-08 01:00:00,11.3,0,85.3,0,1.1
2018-09-08 02:00:00,11.8,0,80.6,0,1.1
2018-09-08 03:00:00,11.9,0,85.8,0,1.8
2018-09-08 04:00:00,11.7,0,96.2,0,2.3
2018-09-08 05:00:00,11.2,0,100,0,2.3
2018-09-08 06:00:00,10.7,0,96.5,0,2.2
2018-09-08 07:00:00,10,0,87.6,0.0289,2.1
2018-09-08 08:00:00,10.3,0,80,0.356,2.1
2018-09-08 09:00:00,12.3,0,79.3,1.0002,2.2
2018-09-08 10:00:00,14.9,0,76.5,1.3982,2.4
2018-09-08 11:00:00,16.2,0,74.6,1.6766,2.5
2018-09-08 12:00:00,17.8,0,68.2,2.1106,2.7
2018-09-08 13:00:00,19.1,0,61.3,2.378,2.5
2018-09-08 14:00:00,19.8,0,59,1.8393,2
2018-09-08 15:00:00,20.3,0,55.5,2.0521,1.9
2018-09-08 16:00:00,20.2,0,55.3,1.2475,1.9
2018-09-08 17:00:00,19.9,0,58.4,1.0532,1.4
2018-09-08 18:00:00,19.4,0,60.6,0.7492,1.4
2018-09-08 19:00:00,18.1,0,65.2,0.3502,1.3
2018-09-08 20:00:00,15.9,0,73.6,0.0143,1.2
2018-09-08 21:00:00,14.4,0,78.6,0,1.3
2018-09-08 22:00:00,13,0,82.2,0,1.5
2018-09-08 23:00:00,12,0,84.4,0,1.3
2018-09-09 00:00:00,11.3,0,89.5,0,1.2
2018-09-09 01:00:00,10.9,0,96.9,0,1.7
2018-09-09 02:00:00,10.9,0,100,0,1.7
2018-09-09 03:00:00,10.6,0,100,0,1.3
2018-09-09 04:00:00,10.5,0,100,0,0.5
2018-09-09 05:00:00,10.2,0,100,0,0.5
2018-09-09 06:00:00,9.7,0,100,0,0.8
2018-09-09 07:00:00,9.4,0,100,0.0164,1.2
2018-09-09 08:00:00,10.1,0,99.5,0.3949,1.3
2018-09-09 09:00:00,13.1,0,88.4,1.029,1.2
2018-09-09 10:00:00,15.2,0,76.8,1.556,1.6
2018-09-09 11:00:00,16.3,0,66.7,1.8899,1.7
2018-09-09 12:00:00,17.7,0,59.5,2.3896,1.8
2018-09-09 13:00:00,18.7,0,53.4,2.6072,1.8
2018-09-09 14:00:00,19.5,0,46,2.6036,1.8
2018-09-09 15:00:00,20,0,46.2,2.4064,1.7
2018-09-09 16:00:00,20.6,0,44.4,2.042,1.4
2018-09-09 17:00:00,20.2,0,44.2,1.5443,1.4
2018-09-09 18:00:00,19.7,0,45.8,0.9612,1
2018-09-09 19:00:00,18.2,0,54.4,0.3564,0.5
2018-09-09 20:00:00,14.4,0,73.5,0.0078,0.2
2018-09-09 21:00:00,12.1,0,84.1,0,0.2
2018-09-09 22:00:00,11.6,0,85.6,0,0.2
2018-09-09 23:00:00,10.6,0,93.4,0,0.2
2018-09-10 00:00:00,10.1,0,99.3,0,0.2
2018-09-10 01:00:00,9.1,0,100,0,0.2
2018-09-10 02:00:00,7.6,0,100,0,0.2
2018-09-10 03:00:00,6.9,0,100,0,0.2
2018-09-10 04:00:00,6.9,0,100,0,0.2
2018-09-10 05:00:00,6.8,0,100,0,0.2
2018-09-10 06:00:00,6.7,0,100,0,0.2
2018-09-10 07:00:00,6.3,0,100,0.0171,0.2
2018-09-10 08:00:00,8,0,100,0.3621,0.2
2018-09-10 09:00:00,13.4,0,91.4,1.0284,0.4
2018-09-10 10:00:00,16.5,0,72.4,1.6151,0.6
2018-09-10 11:00:00,17.8,0,62,2.0899,1
2018-09-10 12:00:00,18.8,0,57.7,2.4242,1.2
2018-09-10 13:00:00,20,0,50,2.5958,1.1
2018-09-10 14:00:00,20.9,0,44.5,2.5769,1.1
2018-09-10 15:00:00,22,0,41.6,2.3765,0.9
2018-09-10 16:00:00,22.6,0,39.3,2.0085,0.8
2018-09-10 17:00:00,22.6,0,41,1.4804,1.1
2018-09-10 18:00:00,22.1,0,45.2,0.8941,1.1
2018-09-10 19:00:00,20.8,0,52.6,0.3137,0.5
2018-09-10 20:00:00,16,0,79.3,0.0105,0.2
2018-09-10 21:00:00,13.4,0,89.2,0,0.2
2018-09-10 22:00:00,12.3,0,94.1,0,0.2
2018-09-10 23:00:00,11.9,0,94.7,0,0.2
2018-09-11 00:00:00,11.5,0,94.6,0,0.2
2018-09-11 01:00:00,11.4,0,96.2,0,0.2
2018-09-11 02:00:00,11.3,0,94.2,0,0.2
2018-09-11 03:00:00,11.3,0,94.1,0,0.2
2018-09-11 04:00:00,10.8,0,98.6,0,0.2
2018-09-11 05:00:00,11.4,0,93.8,0,0.2
2018-09-11 06:00:00,11.2,0,95.7,0,0.2
2018-09-11 07:00:00,11.7,0,91.7,0.0178,0.2
2018-09-11 08:00:00,13.7,0,82.2,0.3327,0.9
2018-09-11 09:00:00,17.1,0,69.5,0.9318,1.2
2018-09-11 10:00:00,19.9,0,59.9,1.4897,1.4
2018-09-11 11:00:00,21.8,0,55.6,1.9676,1.6
2018-09-11 12:00:00,23.5,0,52.8,2.2944,1.8
2018-09-11 13:00:00,24.6,0,49.8,2.4591,2.3
2018-09-11 14:00:00,25.1,0,48.2,2.4454,2.9
2018-09-11 15:00:00,25.4,0,46.8,2.2565,3
2018-09-11 16:00:00,25.2,0,46.2,1.9158,3.6
2018-09-11 17:00:00,24.9,0,47.2,1.4321,3.5
2018-09-11 18:00:00,24.4,0,50.2,0.8672,3
2018-09-11 19:00:00,23,0,56,0.3033,1.8
2018-09-11 20:00:00,19.7,0,70.8,0.0064,0.2
2018-09-11 21:00:00,18.3,0,75.3,0,0.5
2018-09-11 22:00:00,18.2,0,71.4,0,0.7
2018-09-11 23:00:00,17.9,0,72.1,0,1.1
2018-09-12 00:00:00,17.8,0,72.1,0,1.2
2018-09-12 01:00:00,17,0,75.6,0,1.2
2018-09-12 02:00:00,16.1,0,80.6,0,1.2
2018-09-12 03:00:00,15.5,0,85.4,0,0.8
2018-09-12 04:00:00,15,0,87.4,0,0.8
2018-09-12 05:00:00,14.9,0,87.3,0,1.2
2018-09-12 06:00:00,14.7,0,88.3,0,1.3
2018-09-12 07:00:00,14.4,0,92.2,0.0187,1.6
2018-09-12 08:00:00,15.4,0,90.5,0.3275,1.6
2018-09-12 09:00:00,18.6,0,74.2,0.9198,2.1
2018-09-12 10:00:00,21.8,0,65.8,1.472,1.4
2018-09-12 11:00:00,24,0,61.7,1.9518,1.9
2018-09-12 12:00:00,25.6,0,58.6,2.276,2
2018-09-12 13:00:00,26.5,0,55.5,2.4351,2.1
2018-09-12 14:00:00,27.2,0,53.3,2.4129,2
2018-09-12 15:00:00,27.6,0,51.6,2.2329,2.5
2018-09-12 16:00:00,27.6,0,50.6,1.8787,2.6
2018-09-12 17:00:00,27.1,0,52.2,1.393,2.7
2018-09-12 18:00:00,26.4,0,55.9,0.8287,2.6
2018-09-12 19:00:00,25,0,62.5,0.2752,1.4
2018-09-12 20:00:00,21.8,0,74.9,0.0073,0.3
2018-09-12 21:00:00,19.6,0,83.8,0,0.2
2018-09-12 22:00:00,18,0,93.7,0,0.2
2018-09-12 23:00:00,17.4,0,99.2,0,0.2
2018-09-13 00:00:00,18.6,0,87,0,1.3
2018-09-13 01:00:00,18.1,0,88.8,0,1.5
2018-09-13 02:00:00,17.4,0,90.3,0,0.6
2018-09-13 03:00:00,16.7,0,88.8,0,0.9
2018-09-13 04:00:00,16.3,0,85.4,0,0.8
2018-09-13 05:00:00,15.8,0,86.9,0,1.1
2018-09-13 06:00:00,15,0,89.1,0,0.9
2018-09-13 07:00:00,14.5,0,92.7,0.0149,1.2
2018-09-13 08:00:00,15.4,0,92.2,0.3198,1.6
2018-09-13 09:00:00,18.4,0,80,0.959,1.4
2018-09-13 10:00:00,21.2,0,68.2,1.5336,2.4
2018-09-13 11:00:00,23.2,0,60.8,2.0142,2.6
2018-09-13 12:00:00,24.6,0,54.5,2.3453,2.9
2018-09-13 13:00:00,25.6,0,49.8,2.5051,2.8
2018-09-13 14:00:00,26.1,0,51,2.4679,2.5
2018-09-13 15:00:00,26.4,0,50.1,2.3079,2.2
2018-09-13 16:00:00,26.4,0,49.6,1.9015,2.1
2018-09-13 17:00:00,26.1,0,50.9,1.4181,2.4
2018-09-13 18:00:00,25.4,0,53.5,0.8473,2.1
2018-09-13 19:00:00,23.8,0,59.7,0.282,1.1
2018-09-13 20:00:00,20.4,0,75.7,0.0066,0.2
2018-09-13 21:00:00,19.7,0,79.6,0,0.7
2018-09-13 22:00:00,19.2,0,82,0,1.1
2018-09-13 23:00:00,18.1,0,88.1,0,1.5
2018-09-14 00:00:00,17.4,0,91.5,0,1.7
2018-09-14 01:00:00,17.1,0,92.9,0,2
2018-09-14 02:00:00,16.4,0,98.6,0,1.4
2018-09-14 03:00:00,16.1,0,100,0,1.9
2018-09-14 04:00:00,15.9,0,100,0,1.9
2018-09-14 05:00:00,15.6,0,100,0,1.5
2018-09-14 06:00:00,15.4,0,100,0,1.2
2018-09-14 07:00:00,15.9,0,100,0.0117,1
2018-09-14 08:00:00,17,0,99.3,0.2156,1
2018-09-14 09:00:00,19.8,0,86.6,0.9829,1.5
2018-09-14 10:00:00,22.2,0,78.6,1.458,1.9
2018-09-14 11:00:00,24.5,0,71.8,1.7162,1.6
2018-09-14 12:00:00,26.1,0,68.3,1.5027,1.2
2018-09-14 13:00:00,27.2,0,65,1.6122,1.3
2018-09-14 14:00:00,28.4,0,60.3,2.0727,1.6
2018-09-14 15:00:00,28.2,0,60,1.38,1.5
2018-09-14 16:00:00,28.3,0,59.5,1.1024,1.5
2018-09-14 17:00:00,28.4,0,59.9,0.986,1.5
2018-09-14 18:00:00,27.3,0,66.9,0.3944,0.6
2018-09-14 19:00:00,27,0,68.2,0.3179,0.7
2018-09-14 20:00:00,23.8,0,82.5,0.0054,0.3
2018-09-14 21:00:00,21.6,0,93.4,0,0.2
2018-09-14 22:00:00,21.3,0,95,0,0.2
2018-09-14 23:00:00,21.9,0,87.4,0,0.8
2018-09-15 00:00:00,21.2,0,88.5,0,1.1
2018-09-15 01:00:00,20.6,0,88.4,0,0.7
2018-09-15 02:00:00,19.9,0,89.9,0,0.7
2018-09-15 03:00:00,19.2,0,93.6,0,0.9
2018-09-15 04:00:00,18.5,0,99,0,0.5
2018-09-15 05:00:00,17.5,0,100,0,0.2
2018-09-15 06:00:00,18,0,99.3,0,0.2
2018-09-15 07:00:00,19.2,0,93.4,0.0099,0.4
2018-09-15 08:00:00,19.9,0,90.2,0.116,0.8
2018-09-15 09:00:00,20.5,0,89.3,0.2851,0.5
2018-09-15 10:00:00,22,0,82.9,0.4833,1.1
2018-09-15 11:00:00,23.1,0,80.3,0.7246,0.6
