"lake","site_id","date","level_m","area_m2","vol_m3"
"Plainfield","PLAIN",2018-08-08,334.8719,163620.720459582,275867.122116375
"Plainfield","PLAIN",2018-08-09,334.8667,163145.230548821,275019.542981204
"Plainfield","PLAIN",2018-08-10,334.8632,162825.189262729,274449.057024835
"Plainfield","PLAIN",2018-08-11,334.8578,162331.411278476,273568.878692156
"Plainfield","PLAIN",2018-08-12,334.8544,162020.514029133,273014.692334545
"Plainfield","PLAIN",2018-08-13,334.851,161709.616779789,272460.505976934
"Plainfield","PLAIN",2018-08-14,334.8451,161130.616376082,271511.020708562
"Plainfield","PLAIN",2018-08-15,334.8402,160634.765747149,270727.090044854
"Plainfield","PLAIN",2018-08-16,334.8346,160068.079314077,269831.169286322
"Plainfield","PLAIN",2018-08-17,334.8316,159764.497296362,269351.211737112
"Plainfield","PLAIN",2018-08-18,334.8282,159420.437676283,268807.259848005
"Plainfield","PLAIN",2018-08-19,334.8229,158884.109444981,267959.334844391
"Plainfield","PLAIN",2018-08-20,334.8217,158762.676637896,267767.351824708
"Plainfield","PLAIN",2018-08-21,334.8338,159987.12410935,269703.180606528
"Plainfield","PLAIN",2018-08-22,334.8261,159207.930263878,268471.289563549
"Plainfield","PLAIN",2018-08-23,334.8218,158772.796038484,267783.350409678
"Plainfield","PLAIN",2018-08-24,334.8192,158509.691623133,267367.387200365
"Plainfield","PLAIN",2018-08-25,334.8198,158570.408026678,267463.378710211
"Plainfield","PLAIN",2018-08-26,334.8397,160584.168744192,270647.097119978
"Plainfield","PLAIN",2018-08-27,334.9009,166324.356000989,280651.659806504
"Plainfield","PLAIN",2018-08-28,334.9254,168493.894517195,284755.312245053
"Plainfield","PLAIN",2018-08-29,334.9359,169390.010127429,286525.338204695
"Plainfield","PLAIN",2018-08-30,334.9291,168809.668589372,285379.035678449
"Plainfield","PLAIN",2018-08-31,334.9228,168271.99922323,284317.02010266
"Plainfield","PLAIN",2018-09-01,334.9196,167998.897322968,283777.583619722
"Plainfield","PLAIN",2018-09-02,334.9171,167785.536463388,283356.148867426
"Plainfield","PLAIN",2018-09-03,334.9173,167802.605332155,283389.863647611
"Plainfield","PLAIN",2018-09-04,334.9681,171769.154330807,292018.925189468
"Plainfield","PLAIN",2018-09-05,334.9815,172504.164164208,294328.0380817
"Plainfield","PLAIN",2018-09-06,334.9783,172344.204489665,293775.362743109
"Plainfield","PLAIN",2018-09-07,334.972,172029.283880415,292687.283170282
"Plainfield","PLAIN",2018-09-08,334.9662,171632.481464995,291694.110458829
"Plainfield","PLAIN",2018-09-09,334.9606,171229.65617628,290736.761779036
"Plainfield","PLAIN",2018-09-10,334.9572,170985.083679561,290155.514366307
"Plainfield","PLAIN",2018-09-11,334.9544,170783.671035206,289676.840026416
"Plainfield","PLAIN",2018-09-12,334.9518,170596.645008301,289232.356710794
"Plainfield","PLAIN",2018-09-13,334.9509,170531.905229757,289078.497101542
"Plainfield","PLAIN",2018-09-14,334.9487,170373.652437765,288702.395834489
"Plainfield","PLAIN",2018-09-15,334.9484,170352.072511582,288651.109298065
"Plainfield","PLAIN",2018-09-16,334.9485,170359.265820311,288668.204810209
"Plainfield","PLAIN",2018-09-17,334.949,170395.232363945,288753.682370903
"Plainfield","PLAIN",2018-09-18,334.9546,170798.05765266,289711.031050695
"Plainfield","PLAIN",2018-09-19,334.9575,171006.663605745,290206.800902731
"Plainfield","PLAIN",2018-09-20,334.9666,171661.254699904,291762.492507387
"Plainfield","PLAIN",2018-09-21,334.9881,172834.080992948,295467.930967524
"Plainfield","PLAIN",2018-09-22,334.9818,172519.160383695,294379.851394688
"Plainfield","PLAIN",2018-09-23,334.9809,172474.171725231,294224.411455712
"Plainfield","PLAIN",2018-09-24,334.9811,172484.16920489,294258.953664374
"Plainfield","PLAIN",2018-09-25,334.9894,172899.064610728,295692.455323816
"Plainfield","PLAIN",2018-09-26,334.9996,173408.936073329,297454.107965557
"Plainfield","PLAIN",2018-09-27,334.9995,173403.937333498,297436.836861221
"Plainfield","PLAIN",2018-09-28,334.9991,173383.942374179,297367.752443896
"Plainfield","PLAIN",2018-09-29,334.9966,173258.973878445,296935.974835629
"Plainfield","PLAIN",2018-09-30,334.9988,173368.946154692,297315.939130907
"Plainfield","PLAIN",2018-10-01,335.0074,173763.176061024,298810.028489174
"Plainfield","PLAIN",2018-10-02,335.0235,174469.827246063,301614.824596128
"Plainfield","PLAIN",2018-10-03,335.0267,174610.279655511,302172.299598751
"Plainfield","PLAIN",2018-10-04,335.0336,174918.872613518,303376.361340521
"Plainfield","PLAIN",2018-10-05,335.0355,175009.215693569,303709.79009019
"Plainfield","PLAIN",2018-10-06,335.0367,175066.27448097,303920.376668927
"Plainfield","PLAIN",2018-10-07,335.0364,175052.009784121,303867.730024246
"Plainfield","PLAIN",2018-10-08,335.0566,176012.499372048,307412.604099708
"Plainfield","PLAIN",2018-10-09,335.0713,176561.434167028,310004.080574513
"Plainfield","PLAIN",2018-10-10,335.1085,178092.401924803,316603.535028248
"Plainfield","PLAIN",2018-10-11,335.1159,178507.419271261,317922.274728382
"Plainfield","PLAIN",2018-10-12,335.1154,178479.377558663,317833.170694592
"Plainfield","PLAIN",2018-10-13,335.1154,178479.377558663,317833.170694592
"Plainfield","PLAIN",2018-10-14,335.1184,178647.627834253,318367.794897345
"Plainfield","PLAIN",2018-10-15,335.1239,178950.319832513,319348.582144454
"Plainfield","PLAIN",2018-10-16,335.1242,178963.121483105,319402.493082453
"Plainfield","PLAIN",2018-10-17,335.1239,178950.319832513,319348.582144454
"Plainfield","PLAIN",2018-10-18,335.1221,178855.13650748,319027.164747407
"Plainfield","PLAIN",2018-10-19,335.1272,179091.13798901,319941.602462372
"Plainfield","PLAIN",2018-10-20,335.1311,179257.559446687,320642.444656267
"Plainfield","PLAIN",2018-10-21,335.1332,179347.17100082,321019.821222209
"Plainfield","PLAIN",2018-10-22,335.1359,179462.385856135,321505.019664139
"Plainfield","PLAIN",2018-10-23,335.1368,179500.790807906,321666.752478115
"Plainfield","PLAIN",2018-10-24,335.1394,179611.738446359,322133.980607385
"Plainfield","PLAIN",2018-10-25,335.1427,179752.556602854,322727.000925293
"Plainfield","PLAIN",2018-10-26,335.1465,179914.710843668,323409.872806528
"Plainfield","PLAIN",2018-10-27,335.152,180149.407771163,324398.240003058
"Plainfield","PLAIN",2018-10-28,335.1632,180593.503153051,326419.634117553
"Plainfield","PLAIN",2018-10-29,335.1671,180745.659925689,327124.152470897
"Plainfield","PLAIN",2018-10-30,335.1704,180874.407964075,327720.283385272
"Plainfield","PLAIN",2018-10-31,335.1738,181007.05745817,328334.478872804
"Plainfield","PLAIN",2018-11-01,335.1769,181128.002585137,328894.480640841
"Plainfield","PLAIN",2018-11-02,335.1816,181311.371003444,329743.515579492
"Plainfield","PLAIN",2018-11-03,335.1828,181358.18847195,329960.290457452
"Plainfield","PLAIN",2018-11-04,335.2058,182021.033598229,334142.03637379
"Plainfield","PLAIN",2018-11-05,335.2281,182710.689013125,338211.118205129
"Plainfield","PLAIN",2018-11-06,335.238,183036.582461943,340021.44039016
"Plainfield","PLAIN",2018-11-07,335.2405,183118.878787402,340478.592457089
"Plainfield","PLAIN",2018-11-08,335.2404,183115.586934384,340460.306374416
"Plainfield","PLAIN",2018-11-09,335.2435,183217.634377955,341027.174937412
"Plainfield","PLAIN",2018-11-10,335.244,183234.093643046,341118.605350795
"Plainfield","PLAIN",2018-11-11,335.2467,183305.404937042,341613.321323565
"Plainfield","PLAIN",2018-11-12,335.2495,183360.025321556,342127.451389178
"Plainfield","PLAIN",2018-11-13,335.252,183408.793522015,342586.496090621
"Plainfield","PLAIN",2018-11-14,335.2526,183420.497890125,342696.666818971
"Plainfield","PLAIN",2018-11-15,335.2555,183477.069002658,343229.158672647
"Plainfield","PLAIN",2018-11-16,335.2588,183541.443027264,343835.097678546
"Plainfield","PLAIN",2018-11-17,335.2615,183594.11268376,344330.865956106
"Plainfield","PLAIN",2018-11-18,335.2643,183648.733068274,344844.996021719
"Plainfield","PLAIN",2018-11-19,335.2677,183715.057820899,345469.296815682
"Plainfield","PLAIN",2018-11-20,335.2709,183777.481117488,346056.874033538
"Plainfield","PLAIN",2018-11-21,335.2733,183824.298589928,346497.556946918
"Plainfield","PLAIN",2018-11-22,335.2739,183836.002958039,346607.727675268
"Plainfield","PLAIN",2018-11-23,335.2766,183894.902750198,347103.907689114
"Plainfield","PLAIN",2018-11-24,335.2834,184085.586395867,348356.344628745
"Plainfield","PLAIN",2018-11-25,335.2864,184169.711533662,348908.890337404
"Plainfield","PLAIN",2018-11-26,335.2889,184239.815815158,349369.345094621
"Plainfield","PLAIN",2018-11-27,335.2916,184315.528439174,349866.636232417
"Plainfield","PLAIN",2018-11-28,335.2927,184346.374323032,350069.236325594
"Plainfield","PLAIN",2018-11-29,335.2981,184497.799571064,351063.818601186
"Plainfield","PLAIN",2018-11-30,335.2983,184503.407913584,351100.654981765
"Plainfield","PLAIN",2018-12-01,335.3038,184657.637332874,352113.655447641
"Plainfield","PLAIN",2018-12-02,335.3194,185047.356133071,354999.274277365
"Plainfield","PLAIN",2018-12-03,335.3203,185069.301818111,355165.891862011
"Plainfield","PLAIN",2018-12-04,335.3197,185054.671361417,355054.813472244
"Plainfield","PLAIN",2018-12-05,335.3225,185122.946825984,355573.179291137
"Plainfield","PLAIN",2018-12-06,335.3229,185132.700463779,355647.231550982
"Plainfield","PLAIN",2018-12-07,335.3227,185127.823644881,355610.20542106
"Plainfield","PLAIN",2018-12-08,335.3227,185127.823644881,355610.20542106
"Plainfield","PLAIN",2018-12-09,335.3234,185144.892511023,355739.796875783
"Plainfield","PLAIN",2018-12-10,335.3262,185213.167975591,356258.162694687
"Plainfield","PLAIN",2018-12-11,335.329,185281.443440157,356776.528513581
"Plainfield","PLAIN",2018-12-12,335.3342,185408.240731496,357739.207891534
"Plainfield","PLAIN",2018-12-13,335.3341,185405.802322048,357720.694826578
"Plainfield","PLAIN",2018-12-14,335.3344,185413.117550394,357776.234021456
"Plainfield","PLAIN",2018-12-15,335.3349,185425.309597637,357868.799346257
"Plainfield","PLAIN",2018-12-16,335.3356,185442.378463779,357998.39080098
"Plainfield","PLAIN",2018-12-17,335.3379,185508.898281265,358425.189694942
"Plainfield","PLAIN",2018-12-18,335.3383,185522.553377066,358499.615188383
"Plainfield","PLAIN",2018-12-19,335.3409,185611.311499771,358983.380895738
"Plainfield","PLAIN",2018-12-20,335.3414,185628.380369521,359076.412762534
"Plainfield","PLAIN",2018-12-21,335.344,185717.138492224,359560.178469879
"Plainfield","PLAIN",2018-12-22,335.344,185717.138492224,359560.178469879
"Plainfield","PLAIN",2018-12-23,335.3442,185723.966040124,359597.391216599
"Plainfield","PLAIN",2018-12-24,335.3441,185720.552266175,359578.784843244
"Plainfield","PLAIN",2018-12-25,335.344,185717.138492224,359560.178469879
"Plainfield","PLAIN",2018-12-26,335.3435,185700.069622474,359467.146603083
"Plainfield","PLAIN",2018-12-27,335.3559,186123.377592291,361774.336899677
"Plainfield","PLAIN",2018-12-28,335.3658,186461.341213355,363616.367862281
"Plainfield","PLAIN",2018-12-29,335.3652,186440.858569654,363504.72962212
"Plainfield","PLAIN",2018-12-30,335.3653,186444.272343603,363523.335995475
"Plainfield","PLAIN",2018-12-31,335.3707,186607.950594587,364531.312412898
"Plainfield","PLAIN",2019-01-01,335.375,186728.529944653,365335.486379105
"Plainfield","PLAIN",2019-01-02,335.3745,186714.509089994,365241.977778386
"Plainfield","PLAIN",2019-01-03,335.3748,186722.921602789,365298.082938815
"Plainfield","PLAIN",2019-01-04,335.3773,186793.025876083,365765.625942424
"Plainfield","PLAIN",2019-01-05,335.3774,186795.830047016,365784.327662574
"Plainfield","PLAIN",2019-01-06,335.3745,186714.509089994,365241.977778386
"Plainfield","PLAIN",2019-01-07,335.3983,187381.27998002,369693.40919272
"Plainfield","PLAIN",2019-01-08,335.4052,187566.355297934,370989.537564773
"Plainfield","PLAIN",2019-01-09,335.4026,187496.616772343,370501.141366605
"Plainfield","PLAIN",2019-01-10,335.3991,187402.737987895,369843.684946006
"Plainfield","PLAIN",2019-01-11,335.3989,187397.373485926,369806.116007685
"Plainfield","PLAIN",2019-01-12,335.3962,187323.014182186,369300.251049711
"Plainfield","PLAIN",2019-01-13,335.3958,187311.797498459,369225.444169132
"Plainfield","PLAIN",2019-01-14,335.3958,187311.797498459,369225.444169132
"Plainfield","PLAIN",2019-01-15,335.396,187317.405840322,369262.847609422
"Plainfield","PLAIN",2019-01-16,335.3962,187323.014182186,369300.251049711
"Plainfield","PLAIN",2019-01-17,335.396,187317.405840322,369262.847609422
"Plainfield","PLAIN",2019-01-18,335.3959,187314.601669391,369244.145889282
"Plainfield","PLAIN",2019-01-19,335.3989,187397.373485926,369806.116007685
"Plainfield","PLAIN",2019-01-20,335.3982,187378.597729037,369674.624723565
"Plainfield","PLAIN",2019-01-21,335.3958,187311.797498459,369225.444169132
"Plainfield","PLAIN",2019-01-22,335.3961,187320.210011253,369281.549329561
"Plainfield","PLAIN",2019-01-23,335.4014,187464.429760532,370275.727736687
"Plainfield","PLAIN",2019-01-24,335.4025,187493.934521359,370482.356897449
"Plainfield","PLAIN",2019-01-25,335.402,187480.523266439,370388.434551651
"Plainfield","PLAIN",2019-01-26,335.4017,187472.476513485,370332.081144163
"Plainfield","PLAIN",2019-01-27,335.3996,187416.149242816,369937.607291804
"Plainfield","PLAIN",2019-01-28,335.4083,187649.505078445,371571.856108728
"Plainfield","PLAIN",2019-01-29,335.4087,187660.234082382,371646.993985371
"Plainfield","PLAIN",2019-01-30,335.4073,187622.682568603,371384.011417132
"Plainfield","PLAIN",2019-01-31,335.4027,187499.299023328,370519.925835771
"Plainfield","PLAIN",2019-02-01,335.4017,187472.476513485,370332.081144163
"Plainfield","PLAIN",2019-02-02,335.3993,187408.102489864,369881.253884327
"Plainfield","PLAIN",2019-02-03,335.4019,187477.841015453,370369.650082485
"Plainfield","PLAIN",2019-02-04,335.4051,187563.673046949,370970.753095607
"Plainfield","PLAIN",2019-02-05,335.4046,187550.261792028,370876.830749808
"Plainfield","PLAIN",2019-02-06,335.4054,187571.719799903,371027.106503094
"Plainfield","PLAIN",2019-02-07,335.4115,187735.337109941,372172.95912185
"Plainfield","PLAIN",2019-02-08,335.4137,187794.346631595,372586.217443375
"Plainfield","PLAIN",2019-02-09,335.4074,187625.364819587,371402.795886287
"Plainfield","PLAIN",2019-02-10,335.4073,187622.682568603,371384.011417132
"Plainfield","PLAIN",2019-02-11,335.4082,187646.822827461,371553.071639573
"Plainfield","PLAIN",2019-02-12,335.4231,188046.478224115,374351.95754443
"Plainfield","PLAIN",2019-02-13,335.4269,188148.403761516,375065.767372505
"Plainfield","PLAIN",2019-02-14,335.4261,188126.945753642,374915.49161923
"Plainfield","PLAIN",2019-02-15,335.4238,188065.253981005,374483.448828549
"Plainfield","PLAIN",2019-02-16,335.4198,187957.963941634,373732.070062142
"Plainfield","PLAIN",2019-02-17,335.4171,187885.543165059,373224.889394818
"Plainfield","PLAIN",2019-02-18,335.4137,187794.346631595,372586.217443375
"Plainfield","PLAIN",2019-02-19,335.4086,187657.551831399,371628.209516216
"Plainfield","PLAIN",2019-02-20,335.4109,187719.243604036,372060.252306896
"Plainfield","PLAIN",2019-02-21,335.4115,187735.337109941,372172.95912185
"Plainfield","PLAIN",2019-02-22,335.4074,187625.364819587,371402.795886287
"Plainfield","PLAIN",2019-02-23,335.4073,187622.682568603,371384.011417132
"Plainfield","PLAIN",2019-02-24,335.4299,188208.99824334,375630.046439672
"Plainfield","PLAIN",2019-02-25,335.4259,188121.581251674,374877.922680908
"Plainfield","PLAIN",2019-02-26,335.4203,187971.375196555,373825.99240794
"Plainfield","PLAIN",2019-02-27,335.4204,187974.05744754,373844.776877106
"Plainfield","PLAIN",2019-02-28,335.4175,187896.272168997,373300.027271461
"Plainfield","PLAIN",2019-03-01,335.4146,187818.486890453,372755.277665816
"Plainfield","PLAIN",2019-03-02,335.4168,187877.496412107,373168.535987342
"Plainfield","PLAIN",2019-03-03,335.4136,187791.664380611,372567.43297422
"Plainfield","PLAIN",2019-03-04,335.4107,187713.879102068,372022.683368575
"Plainfield","PLAIN",2019-03-05,335.4078,187636.093823524,371477.93376293
"Plainfield","PLAIN",2019-03-06,335.4043,187542.215039076,370820.477342331
"Plainfield","PLAIN",2019-03-07,335.3994,187410.784740847,369900.038353483
"Plainfield","PLAIN",2019-03-08,335.3962,187323.014182186,369300.251049711
"Plainfield","PLAIN",2019-03-09,335.3963,187325.818353117,369318.952769851
"Plainfield","PLAIN",2019-03-10,335.4052,187566.355297934,370989.537564773
"Plainfield","PLAIN",2019-03-11,335.3997,187418.831493799,369956.39176096
"Plainfield","PLAIN",2019-03-12,335.3992,187405.420238879,369862.469415161
"Plainfield","PLAIN",2019-03-13,335.4203,187971.375196555,373825.99240794
"Plainfield","PLAIN",2019-03-14,335.435,188283.613569127,376590.385324508
"Plainfield","PLAIN",2019-03-15,335.4447,188425.528992684,378416.912223131
"Plainfield","PLAIN",2019-03-16,335.4446,188424.065947081,378398.082048924
"Plainfield","PLAIN",2019-03-17,335.4469,188457.715995965,378831.176055811
"Plainfield","PLAIN",2019-03-18,335.4476,188467.957315191,378962.987275299
"Plainfield","PLAIN",2019-03-19,335.4505,188510.385637697,379509.062327466
"Plainfield","PLAIN",2019-03-20,335.454,188561.592233825,380168.118424902
"Plainfield","PLAIN",2019-03-21,335.4574,188611.33578435,380808.34434813
"Plainfield","PLAIN",2019-03-22,335.4625,188736.243322245,381771.520794493
"Plainfield","PLAIN",2019-03-23,335.4659,188831.585145079,382414.319440162
"Plainfield","PLAIN",2019-03-24,335.4695,188932.535310434,383094.929770871
"Plainfield","PLAIN",2019-03-25,335.4744,189069.939702165,384021.316054328
"Plainfield","PLAIN",2019-03-26,335.4777,189162.47735374,384645.208857482
"Plainfield","PLAIN",2019-03-27,335.4815,189269.035861615,385363.630873232
"Plainfield","PLAIN",2019-03-28,335.4874,189434.481965945,386479.075581893
"Plainfield","PLAIN",2019-03-29,335.4927,189561.949840748,387483.770182086
"Plainfield","PLAIN",2019-03-30,335.4969,189654.121734449,388281.065359258
"Plainfield","PLAIN",2019-03-31,335.4993,189706.791387992,388736.662603346
"Plainfield","PLAIN",2019-04-01,335.5024,189774.823023819,389325.142376973
"Plainfield","PLAIN",2019-04-02,335.5087,189913.080864371,390521.085142724
"Plainfield","PLAIN",2019-04-03,335.5119,189983.307069095,391128.54813485
"Plainfield","PLAIN",2019-04-04,335.5147,190044.754998229,391660.078252957
"Plainfield","PLAIN",2019-04-05,335.52,190162.481426903,392666.424381596
"Plainfield","PLAIN",2019-04-06,335.5239,190267.089202495,393409.93761684
"Plainfield","PLAIN",2019-04-07,335.5321,190487.0337563,394973.221855026
"Plainfield","PLAIN",2019-04-08,335.5413,190733.800816668,396727.15051251
"Plainfield","PLAIN",2019-04-09,335.5455,190846.455344226,397527.857073527
"Plainfield","PLAIN",2019-04-10,335.5474,190897.418106694,397890.081470187
"Plainfield","PLAIN",2019-04-11,335.5777,191844.301397539,403687.851538976
"Plainfield","PLAIN",2019-04-12,335.6029,192561.815671064,408532.701434159
"Plainfield","PLAIN",2019-04-13,335.6028,192559.011499803,408513.464626082
"Plainfield","PLAIN",2019-04-14,335.603,192564.619842323,408551.938242225
"Plainfield","PLAIN",2019-04-15,335.6034,192575.836527363,408628.885474511
"Plainfield","PLAIN",2019-04-16,335.6087,192724.457604134,409648.436302262
"Plainfield","PLAIN",2019-04-17,335.6179,192908.374659744,411423.68434262
"Plainfield","PLAIN",2019-04-18,335.6338,193179.769662697,414495.202158561
"Plainfield","PLAIN",2019-04-19,335.6366,193227.562493406,415036.098377728
"Plainfield","PLAIN",2019-04-20,335.639,193268.52777687,415499.72370843
"Plainfield","PLAIN",2019-04-21,335.6422,193330.097621751,416118.289933855
"Plainfield","PLAIN",2019-04-22,335.6457,193432.510825493,416796.860931237
"Plainfield","PLAIN",2019-04-23,335.6611,193883.12892195,419782.573319693
"Plainfield","PLAIN",2019-04-24,335.6635,193953.3551188,420247.879146459
"Plainfield","PLAIN",2019-04-25,335.667,194055.768322541,420926.450143841
"Plainfield","PLAIN",2019-04-26,335.6706,194161.107617817,421624.408884001
"Plainfield","PLAIN",2019-04-27,335.6725,194214.325909056,421992.960761917
"Plainfield","PLAIN",2019-04-28,335.6754,194281.504104594,422556.57919663
"Plainfield","PLAIN",2019-04-29,335.6819,194432.07592218,423819.861895124
"Plainfield","PLAIN",2019-04-30,335.686,194527.051991734,424616.701751093
"Plainfield","PLAIN",2019-05-01,335.6979,194802.714242389,426929.480845247
"Plainfield","PLAIN",2019-05-02,335.704,194942.301016831,428116.239875004
"Plainfield","PLAIN",2019-05-03,335.7093,195058.613151018,429150.874958344
"Plainfield","PLAIN",2019-05-04,335.7134,195148.59046237,429951.253041675
"Plainfield","PLAIN",2019-05-05,335.7184,195258.318890847,430927.323875008
"Plainfield","PLAIN",2019-05-06,335.7225,195348.296202199,431727.701958339
"Plainfield","PLAIN",2019-05-07,335.725,195403.160416438,432215.737375005
"Plainfield","PLAIN",2019-05-08,335.7331,195581.13992756,433796.997832586
"Plainfield","PLAIN",2019-05-09,335.755,196221.954045669,438090.954615057
"Plainfield","PLAIN",2019-05-10,335.7586,196327.293352756,438796.810524507
"Plainfield","PLAIN",2019-05-11,335.7614,196409.223924935,439345.809565196
"Plainfield","PLAIN",2019-05-12,335.7649,196509.991212008,440033.275833071
"Plainfield","PLAIN",2019-05-13,335.7683,196605.333034843,440702.983738583
"Plainfield","PLAIN",2019-05-14,335.7713,196689.458172637,441293.902478737
"Plainfield","PLAIN",2019-05-15,335.7763,196829.666735629,442278.767045665
"Plainfield","PLAIN",2019-05-16,335.7888,197180.188143111,444740.928462996
"Plainfield","PLAIN",2019-05-17,335.795,197348.133615125,445962.80031227
"Plainfield","PLAIN",2019-05-18,335.8008,197475.418592159,447109.06873616
"Plainfield","PLAIN",2019-05-19,335.8164,197817.77128901,450192.135531442
"Plainfield","PLAIN",2019-05-20,335.8227,197956.029108892,451437.220198757
"Plainfield","PLAIN",2019-05-21,335.8222,197945.056266044,451338.403955321
"Plainfield","PLAIN",2019-05-22,335.8286,198105.454865256,452605.869618934
"Plainfield","PLAIN",2019-05-23,335.8316,198185.922394785,453200.68718784
"Plainfield","PLAIN",2019-05-24,335.8345,198263.707673327,453775.677504432
"Plainfield","PLAIN",2019-05-25,335.8435,198505.11026191,455560.130211127
"Plainfield","PLAIN",2019-05-26,335.8439,198515.839265847,455639.439220316
"Plainfield","PLAIN",2019-05-27,335.8559,198835.490425985,458019.643789442
"Plainfield","PLAIN",2019-05-28,335.8835,199508.491433859,463520.30223826
"Plainfield","PLAIN",2019-05-29,335.8863,199577.778842159,464078.907196786
"Plainfield","PLAIN",2019-05-30,335.8866,199585.459833302,464138.901954668
"Plainfield","PLAIN",2019-05-31,335.8867,199588.020163682,464158.900207288
"Plainfield","PLAIN",2019-06-01,335.89,199672.51106624,464818.842543895
"Plainfield","PLAIN",2019-06-02,335.8922,199728.838334613,465258.804101641
"Plainfield","PLAIN",2019-06-03,335.8896,199662.269744719,464738.849533405
"Plainfield","PLAIN",2019-06-04,335.8902,199677.631727001,464858.839049146
"Plainfield","PLAIN",2019-06-05,335.8981,199879.897827067,466438.701006495
"Plainfield","PLAIN",2019-06-06,335.8987,199895.259809351,466558.690522247
"Plainfield","PLAIN",2019-06-07,335.8987,199895.259809351,466558.690522247
"Plainfield","PLAIN",2019-06-08,335.8983,199885.018487828,466478.697511746
"Plainfield","PLAIN",2019-06-09,335.898,199877.337496687,466418.702753876
"Plainfield","PLAIN",2019-06-10,335.9013,199961.828399245,467078.645090483
"Plainfield","PLAIN",2019-06-11,335.8988,199897.820139731,466578.688774867
"Plainfield","PLAIN",2019-06-12,335.9158,200333.076304429,469978.391721059
"Plainfield","PLAIN",2019-06-13,335.9225,200584.476349377,471324.461904134
"Plainfield","PLAIN",2019-06-14,335.9254,200694.082867422,471907.150626577
"Plainfield","PLAIN",2019-06-15,335.9345,201038.020561975,473735.587652165
"Plainfield","PLAIN",2019-06-16,335.9469,201503.817783891,476227.544559319
"Plainfield","PLAIN",2019-06-17,335.9506,201621.105295374,476974.598643306
"Plainfield","PLAIN",2019-06-18,335.953,201697.183681201,477459.174265358
"Plainfield","PLAIN",2019-06-19,335.9543,201738.392806856,477721.652727293
"Plainfield","PLAIN",2019-06-20,335.9542,201735.222874114,477701.462076379
"Plainfield","PLAIN",2019-06-21,335.9537,201719.373210401,477600.508821788
"Plainfield","PLAIN",2019-06-22,335.9531,201700.353613943,477479.364916272
"Plainfield","PLAIN",2019-06-23,335.9529,201694.013748458,477438.983614433
"Plainfield","PLAIN",2019-06-24,335.9628,202007.837089994,479437.858055384
"Plainfield","PLAIN",2019-06-25,335.9742,202369.209422671,481739.592260108
"Plainfield","PLAIN",2019-06-26,335.9726,202318.490498787,481416.541845411
"Plainfield","PLAIN",2019-06-27,335.9779,202476.840832088,482487.579565268
"Plainfield","PLAIN",2019-06-28,336.0135,203273.006017324,489713.06748626
"Plainfield","PLAIN",2019-06-29,336.0138,203280.32124567,489774.121477398
"Plainfield","PLAIN",2019-06-30,336.0148,203304.705340159,489977.63478121
"Plainfield","PLAIN",2019-07-01,336.0198,203426.625812599,490995.201300238
"Plainfield","PLAIN",2019-07-02,336.0448,204070.024566142,496089.09996447
"Plainfield","PLAIN",2019-07-03,336.0473,204143.17686273,496600.071560598
"Plainfield","PLAIN",2019-07-04,336.0531,204312.890190814,497785.525663621
"Plainfield","PLAIN",2019-07-05,336.0928,205027.405247736,505908.235904428
"Plainfield","PLAIN",2019-07-06,336.0896,204992.292145374,505253.082235138
"Plainfield","PLAIN",2019-07-07,336.0849,204940.719776279,504290.825283364
"Plainfield","PLAIN",2019-07-08,336.0838,204928.649647342,504065.616209543
"Plainfield","PLAIN",2019-07-09,336.0821,204909.995811713,503717.565822738
"Plainfield","PLAIN",2019-07-10,336.0824,204913.287665059,503778.986479231
"Plainfield","PLAIN",2019-07-11,336.0794,204880.369131595,503164.779914273
"Plainfield","PLAIN",2019-07-12,336.0768,204851.839735925,502632.467557968
"Plainfield","PLAIN",2019-07-13,336.0765,204848.547882579,502571.046901476
"Plainfield","PLAIN",2019-07-14,336.0755,204837.575038091,502366.311379827
"Plainfield","PLAIN",2019-07-15,336.0758,204840.866891437,502427.73203632
"Plainfield","PLAIN",2019-07-16,336.0793,204879.271847145,503144.306362101
"Plainfield","PLAIN",2019-07-17,336.0847,204938.525207382,504249.878179032
"Plainfield","PLAIN",2019-07-18,336.0885,204980.222016437,505027.873161318
"Plainfield","PLAIN",2019-07-19,336.0964,205066.907487894,506645.283782381
"Plainfield","PLAIN",2019-07-20,336.152,206167.934812928,518079.723343451
"Plainfield","PLAIN",2019-07-21,336.1604,206331.052225231,519810.332634787
"Plainfield","PLAIN",2019-07-22,336.1551,206228.407371326,518718.23502192
"Plainfield","PLAIN",2019-07-23,336.1511,206150.378263715,517894.348985183
"Plainfield","PLAIN",2019-07-24,336.1487,206103.560799148,517400.017363131
"Plainfield","PLAIN",2019-07-25,336.1463,206056.74333458,516905.685741079
"Plainfield","PLAIN",2019-07-26,336.1482,206093.807160696,517297.03160854
"Plainfield","PLAIN",2019-07-27,336.1491,206111.363709909,517482.405966808
"Plainfield","PLAIN",2019-07-28,336.1488,206105.511526838,517420.614514044
"Plainfield","PLAIN",2019-07-29,336.1692,206491.987277723,521629.35372664
"Plainfield","PLAIN",2019-07-30,336.1663,206438.951862698,521029.903594104
"Plainfield","PLAIN",2019-07-31,336.1637,206391.402869915,520492.465544229
"Plainfield","PLAIN",2019-08-01,336.1611,206343.853877133,519955.027494366
