"lake","elev_m","area_m2","vol_m3","horiz_dist_m","plant_area_m2","upland_m2","upland_pcnt","inland_beach_m2","inland_beach_pcnt","emergent_m2","emergent_pcnt","floating_m2","floating_pcnt","submergent_weed_m2","submergent_weed_pcnt","submergent_algae_m2","submergent_algae_pcnt","submergent_m2","submergent_pcnt","meanHrdAtNest"
"Plainfield",335.76355,196472.1349,439767.3624,10.4558945894836,220998.6355,17131.3891,7.75180763502949,24563.6621,11.1148478561534,82275.2613,37.2288548813235,50316.4877,22.7677820662381,NA,NA,NA,NA,183874.4323,83.2016142923199,NA
"Plainfield",335.79403,197326.8463,445771.0968,10.1747868235423,220998.6355,16239.5163,7.34824279039497,24675.1461,11.1652934164836,81940.8091,37.0775181098347,51877.2651,23.4740205443486,NA,NA,NA,NA,184729.1437,83.5883639200116,NA
"Plainfield",335.82451,197995.7508,451794.935,9.8881001435357,220998.6355,15905.064,7.19690597365702,24340.6938,11.0139565997456,81420.55,36.8421052988809,53661.0105,24.2811501431193,NA,NA,NA,NA,184729.1437,83.5883639200116,NA
"Plainfield",335.85499,198813.3009,457838.2815,9.58707606454543,220998.6355,15273.3208,6.91104755712395,24229.2098,10.9635110394154,81346.2272,36.8084748649953,55184.6265,24.9705734042869,NA,NA,NA,NA,186512.8892,84.3954935640315,NA
"Plainfield",335.88547,199556.5281,463912.9217,9.28530813991223,220998.6355,14678.739,6.64200435753369,23671.7892,10.7112829662697,81123.259,36.7075836538366,56448.1129,25.5422902373531,NA,NA,NA,NA,187367.6005,84.7822431464741,NA
"Plainfield",335.91595,200336.9168,470008.3891,8.99922168060429,220998.6355,14121.3185,6.38977632963711,23708.9507,10.7280982284617,80565.8386,36.4553556711892,56596.7583,25.6095510146261,NA,NA,NA,NA,188185.1506,85.1521776024721,NA
"Plainfield",335.94643,201488.9191,476132.6485,8.71709053409138,220998.6355,13786.8662,6.23843951289916,23151.5301,10.475870155316,80565.8386,36.4553556711892,56671.0811,25.6431814485117,NA,NA,NA,NA,188631.0869,85.3539599795402,NA
"Plainfield",335.97691,202455.1146,482286.7589,8.43675500313183,220998.6355,13155.123,5.95258109636609,23300.1757,10.5431310230872,80751.6454,36.539431665405,57042.6948,25.8113334821925,NA,NA,NA,NA,188631.0869,85.3539599795402,NA
"Plainfield",336.00739,203124.0192,488469.6012,8.1728240071762,220998.6355,12449.0571,5.63309229119652,23114.3688,10.4590549836223,80305.709,36.3376492430877,56633.9197,25.6263662315689,NA,NA,NA,NA,190154.7029,86.0433832407078,NA
"Plainfield",336.03787,203867.2464,494672.6867,7.91415961602472,220998.6355,11928.798,5.39767948024277,23225.8529,10.5095005892016,80119.9022,36.2535732488719,57339.9857,25.9458550819876,NA,NA,NA,NA,190972.2529,86.4133176514567,NA
"Plainfield",336.06835,204759.1192,500902.4524,7.66005184060121,220998.6355,11297.0548,5.1118210637097,22928.562,10.3749789894065,79934.0953,36.169497209407,57748.7606,26.1308222421129,NA,NA,NA,NA,191938.4484,86.8505128847277,NA
"Plainfield",336.09883,205093.5715,507142.7911,7.40881908259277,220998.6355,10813.9571,4.89322346969875,22482.6256,10.1731965670892,79971.2567,36.1863124263498,58269.0198,26.3662350983158,NA,NA,NA,NA,192793.1598,87.2372625124194,NA
"Plainfield",336.12931,205725.3147,513406.2298,7.16554818703807,220998.6355,9922.08430000002,4.48965862506423,22036.6892,9.97141414477194,79265.1908,35.8668236211802,57971.7289,26.2317134985207,NA,NA,NA,NA,192793.1598,87.2372625124194,NA
"Plainfield",336.15979,206319.8965,519684.2414,6.92858938053887,220998.6355,9661.95480000001,4.37195224221192,21850.8824,9.88733815055614,78967.8999,35.7323020213851,58306.1811,26.3830502700095,NA,NA,NA,NA,194205.2916,87.8762401227586,NA
"Plainfield",336.19027,206877.317,525984.669,6.69593531829969,220998.6355,9067.37290000002,4.10290899737253,21553.5915,9.75281655076101,78967.8998,35.732301976136,58120.3743,26.2989742757937,NA,NA,NA,NA,194911.3576,88.1957289731773,NA
"Plainfield",336.22075,207211.7693,532296.9036,6.46444487110946,220998.6355,8398.46840000001,3.80023540914578,21404.946,9.68555572823889,79005.0612,35.7491171930788,58083.213,26.2821591041,NA,NA,NA,NA,195580.2621,88.498402561404,NA
"Plainfield",336.25123,207843.5125,538617.1707,6.23253989552693,220998.6355,7618.0797,3.44711617009056,21330.6233,9.65192533960238,78670.609,35.59778042159,58194.697,26.3326046644302,NA,NA,NA,NA,196472.1349,88.9019674060386,NA
"Plainfield",336.28171,208549.5784,544962.6688,5.99976800579386,220998.6355,7097.82060000001,3.21170335913681,20884.6869,9.45014291728512,78336.1567,35.446443604852,58714.9562,26.5680175206331,NA,NA,NA,NA,196472.1349,88.9019674060386,NA
"Plainfield",336.31219,209069.8375,551327.707,5.76292419338191,220998.6355,6577.56150000001,2.97629054818305,20475.9119,9.26517571191068,78187.5112,35.3791827823299,58603.472,26.5175718698046,NA,NA,NA,NA,197995.7508,89.591390621957,NA
"Plainfield",336.34267,209701.5807,557713.5078,5.52258805030886,220998.6355,6168.78650000002,2.79132334280861,20438.7506,9.248360540217,77592.9294,35.1101395827396,58603.4721,26.5175719150537,NA,NA,NA,NA,198813.3009,89.9613250779551,NA
"Plainfield",336.37315,210184.6784,564107.9435,5.28006416323097,220998.6355,5834.33420000001,2.63998652607066,20215.7823,9.14746928380922,77444.2839,35.0428787602175,58380.5038,26.416680658646,NA,NA,NA,NA,199556.5281,90.2976290548183,NA
"Plainfield",336.40363,211076.5512,570527.838,5.04192098200208,220998.6355,5239.7524,2.3709433264804,19769.846,8.9456869067411,77146.993,34.9083571604224,58380.5038,26.416680658646,NA,NA,NA,NA,200336.9168,90.6507482938735,NA
"Plainfield",336.43411,211336.6807,576967.8363,4.80667274853296,220998.6355,4682.33189999999,2.11871529858382,19509.7164,8.82798047863965,76886.8634,34.7906507323209,58083.213,26.2821591041,NA,NA,NA,NA,200336.9168,90.6507482938735,NA
"Plainfield",336.46459,211931.2626,583420.095,4.56684685912194,220998.6355,4087.7501,1.84967209899357,19063.7801,8.62619810157154,76180.7975,34.4711619271514,58008.8902,26.2485286702143,NA,NA,NA,NA,202455.1146,91.6092147546314,NA
"Plainfield",336.49507,212600.1671,589882.9562,4.33884272371797,220998.6355,3641.8137,1.64788967667631,18543.5209,8.39078524536863,75772.0225,34.2861947217769,58306.1811,26.3830502700095,NA,NA,NA,NA,203124.0192,91.9118883881073,NA
"Plainfield",336.52555,213380.5558,596377.4309,4.115022309417,220998.6355,3195.87729999999,1.44610725435904,17874.6163,8.08811161189273,75697.6998,34.2525643331404,58417.6652,26.4334958755888,NA,NA,NA,NA,203867.2464,92.2481923649705,NA
"Plainfield",336.55603,213900.8149,602889.3352,3.89156074471541,220998.6355,2564.1341,1.16024883782597,17131.3891,7.75180763502949,75660.5384,34.2357491161976,58083.213,26.2821591041,NA,NA,NA,NA,204759.1192,92.651757209605,NA
"Plainfield",336.58651,214421.074,609419.8644,3.6688916920096,220998.6355,1969.55230000001,0.891205638235721,16239.5163,7.34824279039497,75288.9247,34.0675970825168,58120.3743,26.2989742757937,NA,NA,NA,NA,204759.1192,92.651757209605,NA
"Plainfield",336.61699,214829.849,615962.6518,3.44764038522042,220998.6355,1672.26140000002,0.756684038440598,15905.064,7.19690597365702,74954.4724,33.9162602657789,58269.0198,26.3662350983158,NA,NA,NA,NA,205725.3147,93.088952442876,NA
"Plainfield",336.64747,215164.3013,622510.3407,3.22444428656524,220998.6355,1152.00229999999,0.521271227486829,15273.3208,6.91104755712395,74545.6975,33.7312931056536,58008.8902,26.2485286702143,NA,NA,NA,NA,206319.8965,93.3579956424663,NA
"Plainfield",336.67795,215758.8831,629079.4953,3.00303788996889,220998.6355,445.936300000001,0.201782377068116,14678.739,6.64200435753369,74136.9224,33.54632585503,58157.5357,26.3157894927365,NA,NA,NA,NA,206877.317,93.6102236703629,NA
"Plainfield",336.70843,216316.3036,635666.0002,2.78575378214261,220998.6355,445.936300000001,0.201782377068116,14121.3185,6.38977632963711,73207.8883,33.1259458387018,58157.5357,26.3157894927365,NA,NA,NA,NA,207211.7693,93.7615604871008,NA
"Plainfield",336.73891,216910.8854,642271.6482,2.57001202001052,220998.6355,445.936300000001,0.201782377068116,13786.8662,6.23843951289916,72167.3701,32.6551202167943,57971.7288,26.2317134532715,NA,NA,NA,NA,207211.7693,93.7615604871008,NA
"Plainfield",336.76939,217356.8218,648885.5478,2.34400536673747,220998.6355,445.936300000001,0.201782377068116,13155.123,5.95258109636609,71238.336,32.2347402004661,57637.2766,26.0803766817827,NA,NA,NA,NA,208549.5784,94.3669077088035,NA
"Plainfield",336.79987,217802.7582,655517.9815,2.06852234646198,220998.6355,445.936300000001,0.201782377068116,12449.0571,5.63309229119652,70086.3337,31.7134689729793,57525.7924,26.0299310309543,NA,NA,NA,NA,209069.8375,94.6023205197572,NA
"Plainfield",336.83035,218434.5014,662168.1114,1.85632056624788,220998.6355,445.936300000001,0.201782377068116,11928.798,5.39767948024277,69231.6223,31.3267193452875,57600.1152,26.0635614648399,NA,NA,NA,NA,209701.5807,94.8881789362903,NA
"Plainfield",336.86083,219029.0832,668837.1882,1.64909891652562,220998.6355,445.936300000001,0.201782377068116,11297.0548,5.1118210637097,68079.62,30.8054481178007,58120.3743,26.2989742757937,NA,NA,NA,NA,210184.6784,95.1067765303012,NA
"Plainfield",336.89131,219326.3741,675511.5034,1.45589147817854,220998.6355,445.936300000001,0.201782377068116,10813.9571,4.89322346969875,66964.779,30.3009920620076,58417.6652,26.4334958755888,NA,NA,NA,NA,210184.6784,95.1067765303012,NA
"Plainfield",336.92179,219846.6332,682206.3555,1.26482956509145,220998.6355,445.936300000001,0.201782377068116,9922.08430000002,4.48965862506423,65775.6154,29.762905662827,58231.8584,26.349419881373,NA,NA,NA,NA,211336.6807,95.6280477577881,NA
"Plainfield",336.95227,220552.6992,688920.0105,1.0758644571931,220998.6355,445.936300000001,0.201782377068116,9661.95480000001,4.37195224221192,64400.6449,29.1407432241816,57860.2447,26.1812678476922,NA,NA,NA,NA,211931.2626,95.8970910026275,NA
"Plainfield",336.98275,220998.6355,695651.5953,0.886387284246203,220998.6355,445.936300000001,0.201782377068116,9067.37290000002,4.10290899737253,62542.5767,28.2999831915252,57897.4061,26.198083064635,NA,NA,NA,NA,212600.1671,96.1997645908542,NA
"Plainfield",337.01323,221481.7333,702395.9645,0.687008858415778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plainfield",337.04371,222001.9924,709148.0171,0.483265066923022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plainfield",337.07419,222299.2833,715922.0696,0.211618953146654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plainfield",337.10467,222670.897,722702.694,0.0250266019768448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plainfield",337.1088,222782.381,723620.2592,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
